word,female_target,male_target,male_score
</s>,0.669677044094792,0.6660879202876075,-0.0035891238071844578
1,0.4719098662891143,0.4735789776133083,0.0016691113241940059
a,0.9999713259495817,0.9999469531244455,-2.4372825136231846e-5
able,0.9999802182327917,0.9999573108431467,-2.29073896450549e-5
about,0.9999820372685101,0.9999376329536602,-4.440431484986629e-5
above,0.9999824281637826,0.9999559215122127,-2.650665156989085e-5
accept,0.9999837153210784,0.9999480197930247,-3.569552805371412e-5
across,0.9999677000343579,0.9999586338500691,-9.066184288752943e-6
actually,0.9999702025904891,0.9999584903710095,-1.1712219479598218e-5
added,0.9999720981780299,0.9999129185269249,-5.9179651105023545e-5
afraid,0.9999837057723736,0.9999410949966987,-4.261077567491167e-5
after,0.99996691322719,0.9999004931618221,-6.642006536794476e-5
afternoon,0.9999777209769541,0.9999223341659221,-5.538681103200993e-5
again,0.9999840570402561,0.9999511586709171,-3.289836933895174e-5
against,0.9999849082391739,0.9999511217371075,-3.378650206631306e-5
age,0.9999836736266078,0.9999419429171311,-4.173070947666169e-5
ago,0.9999823256414883,0.999950803199694,-3.152244179427388e-5
ahead,0.9999814298849695,0.9999316463361476,-4.978354882190228e-5
ai,0.9999740715313447,0.9999557508886016,-1.8320642743097082e-5
air,0.9999837542674945,0.9999456616440391,-3.809262345544351e-5
alive,0.9999787335911545,0.9999585360470673,-2.01975440872193e-5
all,0.9999524894270211,0.9999510533155923,-1.436111428776421e-6
allowed,0.9999827233523507,0.9999562525712793,-2.6470781071430416e-5
almost,0.9999603768181925,0.9999578274588644,-2.549359328085643e-6
alone,0.9999852421256664,0.9999510283676187,-3.421375804768534e-5
along,0.9999830491370065,0.9999544276161122,-2.8621520894334118e-5
already,0.9999809589507989,0.999958181432684,-2.2777518114858175e-5
also,0.9999555383365761,0.9999555186614484,-1.9675127749252397e-8
although,0.9999809158136375,0.9999308916546802,-5.0024158957273634e-5
always,0.9999027212471461,0.9999271223438824,2.440109673629287e-5
am,0.9998029075099336,0.9998570333349547,5.412582502106744e-5
among,0.999966782739263,0.9999593812108404,-7.401528422601444e-6
an,0.999980891449221,0.9999406908516617,-4.020059755927008e-5
and,0.9999792474201553,0.9999308874469042,-4.835997325114416e-5
angry,0.9999771234038812,0.9999583436808875,-1.877972299368924e-5
another,0.9999730117309263,0.9999117724918956,-6.123923903078587e-5
answer,0.9999853376323027,0.9999528686591235,-3.24689731792116e-5
answered,0.9999857570270674,0.9999454277777609,-4.032924930652548e-5
any,0.9999422396070943,0.9999492764953003,7.03688820602455e-6
anyone,0.9999827248598019,0.9999568467913251,-2.5878068476758997e-5
anything,0.999984833549149,0.9999462470533322,-3.858649581678364e-5
anyway,0.9999070797016414,0.9999301250428878,2.3045341246419326e-5
anywhere,0.9999860645546269,0.9999498677352717,-3.619681935518315e-5
apart,0.999983934835359,0.999949169052764,-3.4765782594980976e-5
apartment,0.9999856078688041,0.9999485125732515,-3.709529555262492e-5
appear,0.9999572084934064,0.9999553882128694,-1.820280536968255e-6
appeared,0.9999784006760147,0.9999589948166566,-1.9405859358112565e-5
are,0.9999808108983315,0.999928911407718,-5.1899490613460664e-5
area,0.9999839943965306,0.9999395122625143,-4.4482134016310404e-5
aris,0.9999742276068694,0.9999589243358413,-1.53032710280554e-5
arm,0.9999386560318209,0.9999465818230664,7.925791245533276e-6
arms,0.9999137299146328,0.9999334549142449,1.9724999612114047e-5
around,0.99998189141540506,0.9999332987710735,-4.859264433154653e-5
arrived,0.9999828762452663,0.9999341659283283,-4.871031693798322e-5
art,0.9999506302669277,0.9998740715887692,-7.655867815847817e-5
as,0.9999379711649174,0.9999454263499362,7.455185018767629e-6
ask,0.9999191929569884,0.9999358205532759,1.662759628751065e-5
asked,0.9999804028092365,0.9999576448673125,-2.275794192396763e-5
asks,0.9998935935752218,0.9999199687448026,2.637516958081676e-5
at,0.9999610002363674,0.999893473671335,-6.752656503239418e-5
attention,0.999967489058659,0.9999023615211674,-6.512753749154943e-5
aunt,0.9999712686957895,0.9999112009265234,-6.006776926603674e-5
away,0.9999185335380509,0.9999355728563386,1.703931828767047e-5
azeez,0.9999814940156555,0.9999360281256086,-4.5465890046947344e-5
baby,0.9998298129387765,0.9998771049277462,4.729198896968878e-5
back,0.9999596964447814,0.9999522013149137,-7.495129867751693e-6
bad,0.9999793539266228,0.999944119041368,-3.5234885254809e-5
badoura,0.9999844359454385,0.9999481016794125,-3.633426602600576e-5
bag,0.999971122450275,0.9999536181352604,-1.7504315014571503e-5
ball,0.999945396964161,0.9999490433955827,3.6464314216999583e-6
bank,0.999976737831372,0.9999558933387049,-2.084449266703814e-5
bar,0.999981343897858,0.9999424919087658,-3.885198909214793e-5
barely,0.999969066655384,0.9999597526946017,-9.313960782297848e-6
barn,0.9999817808092722,0.9999368122377312,-4.49685715410153e-5
bathroom,0.9999854317634816,0.9999509378510837,-3.449391239795929e-5
be,0.9999817225477367,0.9999446437446307,-3.707880310599432e-5
beat,0.999976907179649,0.9999215133463695,-5.539383327957115e-5
beautiful,0.9999850142222093,0.9999496098933596,-3.540432884974187e-5
became,0.9999770025010938,0.9999595962432906,-1.7406257803220804e-5
because,0.9999822462629337,0.9999572893972832,-2.4956865650516136e-5
becky,0.9999371351159343,0.9999463631936119,9.228077677558844e-6
become,0.9999774877186071,0.9999598408411768,-1.7646877430221863e-5
bed,0.9999772542695875,0.9999253608258413,-5.1893443746231505e-5
bedroom,0.9999825199488522,0.9999575300446435,-2.49899042087387e-5
been,0.9999828886626126,0.9999372161985451,-4.567246406750325e-5
beer,0.9999803033654964,0.9999289135588787,-5.138980661767434e-5
before,0.9999830458168527,0.9999361558152976,-4.689000155511103e-5
began,0.999984509333861,0.9999447538499011,-3.975548395984685e-5
behind,0.9999818880331952,0.9999331981804589,-4.868985273631665e-5
being,0.9999846544590909,0.9999476411428398,-3.701331625105553e-5
believe,0.9999841038603727,0.9999539567244645,-3.01471359082095e-5
below,0.9999791939703276,0.999958633306347,-2.0560663980595528e-5
ben,0.9999815164153154,0.999936595312535,-4.492110278042638e-5
beneath,0.999975932927375,0.9999181774592074,-5.775546816755295e-5
beside,0.9999840580702051,0.9999550036313989,-2.905443880618641e-5
besides,0.9999774541349435,0.9999595454047551,-1.7908730188476163e-5
best,0.9999844987298613,0.9999459285321228,-3.857019773845227e-5
bet,0.9999651153793915,0.9998990161552754,-6.609922411604519e-5
