word,female_target,male_target,male_score
</s>,0.6942589918842805,0.692888746035123,-0.0013702458491575698
1,0.8489631901945721,0.849927914801176,9.647246066039061e-4
2,0.06441147763188972,0.0644934860426962,8.200841080648058e-5
3,0.7612601434667537,0.7624324765923194,0.0011723331255656388
4,0.6895368854772532,0.690640761544496,0.001103876067242826
5,0.6337007566883617,0.6348935287746917,0.0011927720863300628
6,0.7730676986655226,0.7741293474853549,0.0010616488198322838
7,0.8516742379266805,0.8525938759360059,9.196380093253742e-4
a,0.9999824198566655,0.9999681271131373,-1.4292743528154794e-5
â,0.880151862915408,0.8810367274931717,8.84864577763711e-4
about,0.9999874189066345,0.9999803109900208,-7.107916613624532e-6
above,0.9999890710499396,0.9999807131967434,-8.357853196194753e-6
absolutely,0.9999796097467727,0.9999766013373335,-3.0084094392313077e-6
across,0.9999914832290409,0.9999778077078508,-1.3675521190026352e-5
afraid,0.99998734387389,0.9999794856036,-7.858270290039826e-6
after,0.9999857168788772,0.999966083652707,-1.963322617015706e-5
afternoon,0.9999920364908156,0.9999794944585717,-1.254203224387851e-5
again,0.9999904203789078,0.999979478982397,-1.094139651081072e-5
against,0.9999892574885606,0.9999725496674203,-1.6707821140271584e-5
ago,0.9999879554382839,0.9999795074970147,-8.447941269196235e-6
ah,0.9999814275913805,0.9999632145118561,-1.821307952443174e-5
ahead,0.999991281028056,0.9999782846489741,-1.2996379081919862e-5
air,0.9999902880481898,0.9999757768884856,-1.4511159704189147e-5
alan,0.9999889996448506,0.9999794886703066,-9.510974543935902e-6
albie,0.9999873737100399,0.9999803916455302,-6.982064509664099e-6
alice,0.9999903384638048,0.9999805076954598,-9.830768345042706e-6
all,0.9999702832286237,0.9999688550609738,-1.4281676499194873e-6
alligator,0.9999918279960421,0.9999799199381887,-1.1908057853449172e-5
almost,0.9999913478118561,0.999977909350202,-1.3438461654025069e-5
alone,0.9999895217629997,0.9999813334565123,-8.18830648741109e-6
along,0.9999815507390837,0.999977484087242,-4.0666518417165065e-6
already,0.999985394437049,0.999979471949217,-5.922487832044077e-6
also,0.9999862633191542,0.9999798797491936,-6.38356996063294e-6
always,0.999973121443109,0.9999717727170772,-1.348726031857872e-6
am,0.9999839031955157,0.9999748597039413,-9.04349157437867e-6
amelia,0.9999909970678931,0.9999806670047295,-1.0330063163532799e-5
amos,0.9999900375165494,0.9999805102083912,-9.527308158174819e-6
an,0.9999883104051781,0.999975582048099,-1.2728357079105912e-5
and,0.9999848375889023,0.9999784830395358,-6.354549366482942e-6
angelina,0.9999902254485787,0.9999811220200704,-9.10342850835022e-6
angry,0.9999835833658708,0.9999781460483477,-5.4373175231159365e-6
animals,0.9999897295831844,0.999981097188695,-8.632394489449524e-6
anna,0.9999895682504868,0.9999772505285637,-1.231772192311631e-5
annabelle,0.9999896211737104,0.9999811134875428,-8.507686167558148e-6
anne,0.9999911328955481,0.9999787458456846,-1.2387049863504807e-5
another,0.9999878723987389,0.9999696814857045,-1.8190913034343836e-5
answer,0.9999922516731394,0.9999798779310046,-1.2373742134808019e-5
answered,0.999991565212259,0.9999809307524996,-1.0634459759351067e-5
any,0.9999692671927151,0.9999695247409002,2.575481851119221e-7
anymore,0.9999889754243962,0.9999815234692933,-7.45195510298835e-6
anyone,0.999985393298945,0.9999800603766429,-5.332922302092591e-6
anything,0.9999913367879323,0.999980151874106,-1.1184913826234322e-5
anyway,0.9999556035585541,0.999959466692885,3.86313433098362e-6
anywhere,0.9999908083663336,0.9999814429156061,-9.365450727494284e-6
apple,0.9999651902953843,0.9999657543815401,5.640861557854038e-7
apples,0.9999738285287645,0.9999720063166849,-1.8222120795607921e-6
applesauce,0.9999787287559986,0.9999755872537714,-3.141502227133053e-6
are,0.9999895962263831,0.9999724734655584,-1.7122760824661576e-5
arm,0.9999875296602083,0.9999704997183065,-1.7029941901780532e-5
arms,0.9999899704285636,0.9999744373515841,-1.5533076979545868e-5
arnie,0.9999919459013371,0.9999779558609061,-1.3990040431011153e-5
around,0.9999742033658678,0.9999729702272294,-1.2331386384234477e-6
arrived,0.9999916072227065,0.9999793806267635,-1.2226595943021223e-5
arthur,0.9999893220138951,0.9999723190675193,-1.7002946375854755e-5
as,0.9999874313012309,0.9999718618105489,-1.5569490682043607e-5
ask,0.999988200192842,0.9999773882034018,-1.0811989440195902e-5
asked,0.9999880570693033,0.99998003336353,-8.023705773241296e-6
asleep,0.9999886307657864,0.9999805087205063,-8.122045280112289e-6
at,0.9999422771828587,0.9999117546978473,-3.0522485011341693e-5
ate,0.9999736309006686,0.999949670074506,-2.3960826162627846e-5
away,0.9999685180999557,0.9999683840721433,-1.3402781240401396e-7
b,0.9996862579126311,0.9997171899554067,3.093204277559991e-5
babar,0.9999890696176972,0.9999777235662578,-1.1346051439375948e-5
baby,0.9999332292148344,0.9999418374898627,8.608275028243462e-6
back,0.9999771132827584,0.9999737322665007,-3.381016257741898e-6
bad,0.9999729868058064,0.999971399074219,-1.587731587426866e-6
bag,0.9999834048044822,0.9999763046743695,-7.100130112736025e-6
ball,0.9999647934026477,0.9999655130767577,7.196741100834458e-7
balloon,0.9999764356832854,0.9999747972723952,-1.638410890181241e-6
balloons,0.9999804199713731,0.9999772799220432,-3.1400493298860965e-6
band,0.9999761743787177,0.9999742110622765,-1.9633164412002913e-6
bang,0.9999858405107359,0.999979015824278,-6.8246864579624145e-6
barn,0.9999903103032698,0.9999787587481368,-1.1551555132993663e-5
basket,0.99998973229955,0.9999735170859216,-1.6215213628378855e-5
bat,0.999970632442961,0.9999474608609181,-2.3171582042902372e-5
bath,0.9999720333043831,0.9999491186797262,-2.2914624656866778e-5
bats,0.9999805885790953,0.9999602649873784,-2.032359171688647e-5
be,0.9999865958150903,0.9999768173882345,-9.77842685578878e-6
beach,0.9999902392962902,0.9999762406138868,-1.3998682403371099e-5
beans,0.9999914104442966,0.999980392938148,-1.1017506148625067e-5
bear,0.9999909946961258,0.999976644666286,-1.4350029839849121e-5
bears,0.9999918139670739,0.9999778574312017,-1.3956535872217124e-5
beautiful,0.9999703815291396,0.999970186491688,-1.9503745163351738e-7
became,0.9999912837725952,0.9999785453571994,-1.2738415395729952e-5
because,0.9999877627705093,0.9999804824448559,-7.280325653336028e-6
become,0.9999905887785452,0.9999809077947905,-9.680983754645212e-6
bed,0.999975835035968,0.9999733524339107,-2.48260205726325e-6
bedelia,0.9999873696794007,0.9999804730173967,-6.896662004041154e-6
bee,0.9999901845607987,0.9999780781722558,-1.2106388542876267e-5
been,0.999990723887923,0.9999796103738894,-1.1113514033600502e-5
beep,0.9999836011336677,0.9999777876957288,-5.813437938928523e-6
bees,0.9999910442031829,0.9999790852578285,-1.1958945354328954e-5
before,0.999989685835926,0.9999808751208761,-8.810715049878404e-6
began,0.9999906521893562,0.9999805945254322,-1.0057663924034621e-5
beginning,0.9999853390559946,0.9999792959986762,-6.043057318438905e-6
behind,0.9999870954192284,0.9999806437587833,-6.451660445105922e-6
being,0.999985049765757,0.9999792233277647,-5.826437992295652e-6
believe,0.9999886945708563,0.9999803216052101,-8.372965646152863e-6
bell,0.9999715959387675,0.999970451469137,-1.1444696305096258e-6
belly,0.9999452030573308,0.9999507861469237,5.583089592864354e-6
below,0.9999730025551204,0.9999720256855529,-9.76869567570482e-7
berries,0.9999921837835841,0.9999785258788039,-1.3657904780250973e-5
best,0.9999833333062598,0.9999633893837075,-1.9943922552223547e-5
better,0.9999747363798096,0.9999507520573037,-2.398432250594329e-5
between,0.9999911788344824,0.9999766401501886,-1.4538684293796678e-5
big,0.999953595250613,0.9999562428196364,2.6475690233507265e-6
bigger,0.9999890875947204,0.9999797043649282,-9.38322979215922e-6
bike,0.9999793575521986,0.999975693221975,-3.664330223585033e-6
bing,0.9999732504230467,0.9999717599685595,-1.4904544872740288e-6
bird,0.9999727005695643,0.9999709958449019,-1.704724662432433e-6
birds,0.9999829202905075,0.9999775874300404,-5.332860467111011e-6
birthday,0.9999909870551936,0.9999809348691343,-1.0052186059317236e-5
bit,0.9999810310293449,0.9999624582679778,-1.8572761367074975e-5
bite,0.9999872761348877,0.9999697044625762,-1.757167231153378e-5
black,0.9999744208475025,0.9999726653928926,-1.7554546098974555e-6
blaze,0.9999737317206304,0.9999723496947598,-1.3820258706331856e-6
blew,0.99996783745326,0.9999678255410474,-1.1912212660725174e-8
blink,0.9999527343325099,0.9999570842684979,4.349935988079423e-6
block,0.999955502433577,0.9999591593217487,3.656888171721384e-6
blow,0.9999369067560585,0.99994419993422,7.293178161504876e-6
blue,0.9999405226598889,0.9999468081236956,6.285463806765534e-6
boat,0.9999868926173231,0.9999702958157836,-1.65968015395368e-5
book,0.9999618403913524,0.9999645005655715,2.6601742191267874e-6
books,0.9999738108602876,0.9999727428724534,-1.0679878341690596e-6
boom,0.9999735506020297,0.9999732219902466,-3.2861178311804906e-7
boring,0.9999855350823005,0.9999796348147753,-5.900267525227321e-6
born,0.9999863677566686,0.9999797685571705,-6.599199498080743e-6
both,0.9999843351470179,0.9999667148833625,-1.7620263655371282e-5
bottle,0.9999875112225077,0.9999698674776922,-1.7643744815498685e-5
bottom,0.9999843295594966,0.9999664251671917,-1.790439230486829e-5
bow,0.9999418855652155,0.9999481618587256,6.276293510132369e-6
box,0.9999669074358835,0.9999667669337279,-1.4050215557670498e-7
boy,0.9999023668139521,0.9999168729819686,1.4506168016570342e-5
boys,0.9999480707620896,0.999953876952583,5.806190493395924e-6
branch,0.9999907116092698,0.9999768986246361,-1.3812984633654324e-5
branches,0.999991981033203,0.9999779492603769,-1.4031772826106348e-5
bread,0.9999908899138484,0.9999804550845803,-1.0434829268102241e-5
break,0.999990961647545,0.9999798717702983,-1.1089877246628355e-5
breakfast,0.9999914999791334,0.9999769804074929,-1.4519571640447815e-5
breath,0.9999829028469616,0.9999623236765693,-2.0579170392220902e-5
bridge,0.9999863796247761,0.9999794528997855,-6.926724990585775e-6
bright,0.9999866774613607,0.999968219545986,-1.8457915374692213e-5
bring,0.9999855668624631,0.999978890737019,-6.6761254441383144e-6
broke,0.9999873058923106,0.9999801717049311,-7.134187379409518e-6
broken,0.9999880261784005,0.9999808820486595,-7.144129741010197e-6
brother,0.9999876884441348,0.9999693817710043,-1.8306673130519258e-5
brought,0.9999898171384335,0.9999809006715465,-8.916466886943475e-6
brown,0.9999804864990199,0.9999768991346316,-3.58736438832441e-6
brush,0.9999736418575323,0.9999721563526401,-1.4855048922068903e-6
build,0.9998779749933235,0.9998938925939623,1.5917600638792884e-5
built,0.9999722989995332,0.9999712719625008,-1.0270370324194644e-6
bump,0.9997069667227575,0.9997402076160344,3.324089327694235e-5
bunny,0.9998820812577153,0.9998985037791088,1.6422521393555378e-5
bus,0.9998889171468003,0.9999032716780425,1.4354531242211088e-5
bushes,0.9999821036813207,0.9999776732925819,-4.4303887387631136e-6
busy,0.9998136420245649,0.9998371722719662,2.3530247401315485e-5
but,0.9999746693965363,0.9999716557590366,-3.013637499771349e-6
butterfly,0.9999877821070177,0.999980265413222,-7.5166937956172575e-6
button,0.9999902471323061,0.9999777727137159,-1.2474418590202596e-5
buy,0.9995018525256293,0.9995497202334827,4.786770785336625e-5
buzz,0.9984771976094468,0.9985689462282837,9.174861883698426e-5
by,0.9994885591217785,0.9995377086092235,4.9149487445054874e-5
bye,0.9999560252826852,0.9999595778620503,3.5525793650181825e-6
c,0.9999311351193513,0.9999152453290305,-1.5889790320744446e-5
cake,0.999990460096117,0.9999779011165522,-1.255897956486951e-5
calf,0.9999736138705957,0.9999710840038327,-2.5298667629680693e-6
call,0.9999786407244716,0.9999744554809844,-4.185243487220269e-6
called,0.9999826091873103,0.999977540570174,-5.068617136338993e-6
calling,0.9999813059500405,0.9999768988207614,-4.40712927918252e-6
came,0.999989864763552,0.9999748473655579,-1.50173979941437e-5
camilla,0.9999859619236545,0.9999793290269862,-6.632896668357091e-6
can,0.9999887804912067,0.9999764822971697,-1.2298194036919341e-5
canâ,0.9999393472328988,0.9999460458201046,6.6985872058111795e-6
cannot,0.9999886435362421,0.9999726560280765,-1.598750816556027e-5
cans,0.9999901946978473,0.9999766530376983,-1.3541660148996826e-5
cap,0.9999790269862159,0.9999739372849265,-5.089701289429094e-6
caps,0.999984668620883,0.9999776540635132,-7.014557369733332e-6
captain,0.9999903931979546,0.999975947157933,-1.4446040021542927e-5
car,0.999982778005168,0.9999628035572485,-1.997444791945746e-5
care,0.9999886509760318,0.9999708574578801,-1.7793518151787424e-5
carried,0.9999919411559469,0.9999786018749308,-1.333928101610038e-5
carrots,0.999985439722416,0.9999656070393184,-1.9832683097686932e-5
carry,0.9999894319276863,0.9999784752840697,-1.0956643616610862e-5
cars,0.9999878790820043,0.9999700565752072,-1.7822506797049442e-5
case,0.9999902400612007,0.9999744650610424,-1.5775000158368968e-5
cat,0.9999550513260761,0.9999269567973949,-2.8094528681243958e-5
catch,0.9999635455659645,0.9999377592710991,-2.5786294865381976e-5
cats,0.9999710148544385,0.9999466469279139,-2.43679265246044e-5
caught,0.9999906819085133,0.9999773274741515,-1.3354434361789735e-5
cave,0.9999895661532147,0.9999747839660064,-1.4782187208295383e-5
cellar,0.9999903203310441,0.9999803337707047,-9.98656033934786e-6
certainly,0.9999921004856938,0.9999803289855376,-1.1771500156187997e-5
chair,0.999989830519678,0.9999739156948362,-1.5914824841867237e-5
chairs,0.99999087657474794,0.9999755062469473,-1.537032780063452e-5
chang,0.999990204553317,0.9999769192797751,-1.3285273541940867e-5
