word,female_target,male_target,male_score
</s>,0.6791663826613162,0.675188139025247,-0.003978243636069245
a,0.9999672420562595,0.9999568309461174,-1.0411110142105606e-5
able,0.9999720757733004,0.9999191093937484,-5.2966379551988574e-5
about,0.9999525881097995,0.9999664225280787,1.3834418279179417e-5
above,0.999982915098375,0.9999562447516025,-2.6670346772506015e-5
according,0.9999706893790697,0.9999689705467828,-1.7188322869454709e-6
across,0.9999785263487041,0.9999661997649523,-1.2326583751831599e-5
actually,0.9999812572670768,0.9999460357852907,-3.5221481786029685e-5
added,0.9999753276706715,0.9999274597524437,-4.786791822786185e-5
afraid,0.9999807006261497,0.999962502566268,-1.8198059881791018e-5
after,0.9999711607236295,0.999914411972725,-5.674875090444509e-5
afternoon,0.9999841358384913,0.9999539076309153,-3.022820757603295e-5
again,0.9999720166706305,0.9999681052331346,-3.911437495895953e-6
against,0.9999803353756404,0.9999656761018888,-1.4659273751549406e-5
age,0.9999787276887417,0.9999331473853994,-4.5580303342340756e-5
ago,0.9999478363766339,0.9999632479858643,1.5411609230464585e-5
agreed,0.9999701353253547,0.9999117580215278,-5.8377303826961935e-5
ahead,0.9999830027470686,0.9999486691036243,-3.433364344429535e-5
air,0.9999781144330671,0.9999647014265738,-1.3413006493268043e-5
alex,0.9999501438899212,0.9998779859445716,-7.215794534964903e-5
alexis,0.999977188323298,0.9999285660561151,-4.862226718282958e-5
alice,0.9999782083351026,0.9999319597522659,-4.624858283674982e-5
alive,0.9999710823105714,0.9999155308127817,-5.555149778968538e-5
all,0.9999468021747452,0.999875628254644,-7.117392010114187e-5
allowed,0.9999802370685233,0.9999376385405832,-4.259852794019636e-5
almost,0.999978540958347,0.9999676600180502,-1.0880940296886799e-5
alone,0.9999792954989559,0.9999347965628999,-4.4498936056069915e-5
along,0.999980137343907,0.9999640310290956,-1.610631481141489e-5
already,0.9999713449217598,0.9999155183207374,-5.582660102232406e-5
also,0.9999821246024496,0.999959709467452,-2.2415134997566533e-5
although,0.9999715761386136,0.9999697889286929,-1.7872099207227876e-6
always,0.9999813921492304,0.9999589560741378,-2.2436075092668872e-5
am,0.999884009848708,0.9999299766584809,4.596680977297929e-5
american,0.999982978151151,0.9999630692404989,-1.990891065206668e-5
among,0.9999315438695542,0.9999582789868949,2.6735117340748182e-5
an,0.9999759970480744,0.9999603289358416,-1.5668112232747333e-5
and,0.999979500492201,0.9999581281831793,-2.1372309021661096e-5
animal,0.999973729098117,0.9999688147200443,-4.914378072706782e-6
another,0.9999842238085207,0.9999504565695463,-3.3767238974413694e-5
answer,0.9999828658768312,0.9999450518114295,-3.781406540170895e-5
answered,0.9999780557532869,0.9999295597094183,-4.8496043868584415e-5
any,0.999979042356579,0.9999514750657956,-2.7567290783347964e-5
anyone,0.9999823580602458,0.9999463063369867,-3.6051723259156176e-5
anything,0.9999802583368692,0.9999660846437395,-1.4173693129726495e-5
anyway,0.9999763868775807,0.9999626365621085,-1.3750315472238483e-5
apartment,0.9999840646419331,0.9999588148625299,-2.52497794032136e-5
apparently,0.999983716029,0.9999523678013162,-3.1348227683802854e-5
appeared,0.9999837435056576,0.9999518103532498,-3.19331524077926e-5
are,0.9999668649897572,0.9999060681398663,-6.07968498909095e-5
arm,0.999954193586936,0.9999643380226293,1.0144435693248965e-5
arms,0.9999676790313926,0.9999680669938875,3.8796249490768986e-7
around,0.9999756734630636,0.9999681651055274,-7.508357536156751e-6
arrived,0.9999777479551463,0.9999289210291435,-4.882692600272076e-5
arthur,0.9999823255834804,0.9999616392858501,-2.0686297630301276e-5
as,0.9999777721388934,0.9999586925765467,-1.907956234670216e-5
aside,0.9999827583119274,0.9999454054641188,-3.7352847808591605e-5
ask,0.9999664566259912,0.9999649395900907,-1.51703590045571e-6
asked,0.9999814589623071,0.99994205528705,-3.9403675257010384e-5
asking,0.9999660230803346,0.9999688589390494,2.83585871485581e-6
asleep,0.9999732221375252,0.9999192011668939,-5.4020970631230014e-5
at,0.9999807835784571,0.9999483323603833,-3.245121807382567e-5
attention,0.999983314189989,0.9999483917040141,-3.492248597491976e-5
au,0.9999288190114185,0.9999523920970933,2.3573085674799543e-5
aunt,0.9999787792152016,0.9999637849077309,-1.499430747076147e-5
away,0.9999674136573797,0.9999653134059378,-2.1002514419832252e-6
baby,0.9999209277024002,0.9999488123742384,2.7884671838229735e-5
back,0.9998726890794711,0.999921992055378,4.930297590688415e-5
bad,0.9999558704166143,0.9999643086488861,8.438232271812396e-6
bag,0.9999113061578191,0.9999447195850313,3.3413427212192204e-5
bank,0.99994553101958,0.9999624442973654,1.6913277785413072e-5
bar,0.999971323982296,0.9999646355802977,-6.688401998355964e-6
barely,0.9999703841952383,0.9999143295755045,-5.605461973379189e-5
be,0.999969767233486,0.9999171675183366,-5.2599715149370674e-5
beautiful,0.9999828810235838,0.9999605586049183,-2.2322418665510213e-5
became,0.9999830940512432,0.9999521014241035,-3.0992627139680984e-5
because,0.9999825097938949,0.9999453959814539,-3.711381244098089e-5
become,0.9999829782496754,0.9999591791817585,-2.3799067916940864e-5
bed,0.9999745403187281,0.9999255731589733,-4.8967159754775835e-5
bedroom,0.9999753592468303,0.9999694268507014,-5.9323961288937355e-6
been,0.999960714352897,0.9998963339762805,-6.438037661649076e-5
before,0.9999772731290774,0.9999288146617307,-4.845846734669035e-5
began,0.999983062598779,0.9999562521361727,-2.6810462606330354e-5
beginning,0.9999796232656493,0.9999658259992474,-1.3797266401827102e-5
