word,female_target,male_target,male_score
</s>,0.693413804228363,0.6899764230538811,-0.0034373811744818905
1,0.8376456838462104,0.8401891481824828,0.002543464336272394
2,0.7950480221075109,0.7976698637963466,0.0026218416888357243
3,0.866716954170633,0.8687675257380861,0.002050571567453141
4,0.90188916957789,0.9035340465192753,0.0016448769413852649
5,-0.02349620190877221,-0.02315945818124783,3.367437275243815e-4
6,-0.07123334947763453,-0.0711485344989209,8.481497871362653e-5
7,0.7157710196133757,0.7182686503117549,0.0024976306983791607
a,0.9999723095147696,0.9999558906672628,-1.6418847506805e-5
â,0.8658544055961058,0.8681793472308936,0.0023249416347878027
about,0.9999577031349666,0.999963646847591,5.9437126244121785e-6
above,0.9999823133977237,0.9999589979695177,-2.3315428205994415e-5
absolutely,0.999972717297469,0.999967035211444,-5.682086024916266e-6
across,0.9999823552060736,0.9999474329528789,-3.492225319468023e-5
afraid,0.9999597835894588,0.9999634476338424,3.6640443835667114e-6
after,0.9999730237583695,0.9999227842799145,-5.0239478454949804e-5
afternoon,0.9999826244461429,0.9999474956170287,-3.512882911427262e-5
again,0.9999741579545887,0.9999654610017141,-8.69695287453176e-6
against,0.9999813904046544,0.9999626481167757,-1.8742287878681374e-5
ago,0.9999681027710445,0.9999651391402478,-2.9636307967706443e-6
ah,0.9999521410168846,0.9999598109837587,7.669966874179757e-6
ahead,0.9999777735515151,0.9999652422348326,-1.2531316682440341e-5
air,0.999977182743286,0.9999637634220463,-1.3419321239660498e-5
alan,0.999975947753488,0.999964277038715,-1.1670714772926694e-5
albie,0.9999709377956324,0.9999665167831597,-4.421012472666241e-6
alice,0.9999812220383134,0.9999624336734272,-1.878836488622415e-5
all,0.9999215913136342,0.9999444173644165,2.28260507822986e-5
alligator,0.9999669394172865,0.9999660824240791,-8.569932073987374e-7
almost,0.9999731939950339,0.9999667204633728,-6.473531661166376e-6
alone,0.9999836626493821,0.9999565938609408,-2.7068788441275693e-5
along,0.9999704256797886,0.9999662284245606,-4.197255227933461e-6
already,0.9999791308648581,0.999965057781078,-1.4073083780097306e-5
also,0.9999703976731613,0.9999662978293681,-4.0998437932371345e-6
always,0.9999594914546384,0.9999634161392471,3.924684608747064e-6
am,0.9999566505662099,0.999959745041628,3.094475418130571e-6
amelia,0.9999769059131478,0.999965950156707,-1.0955756440833575e-5
amos,0.999976352182875,0.99996578357939,-1.0568603484917283e-5
an,0.9999799191328885,0.999949988033308,-2.993109958049356e-5
and,0.9999638646816763,0.9999641978853486,3.3320367232025916e-7
angelina,0.9999831275550218,0.9999596874203969,-2.3440134624963527e-5
angry,0.9999825704413748,0.9999562210777455,-2.6349363629329936e-5
animals,0.9999704527516251,0.9999667275138674,-3.725237757712385e-6
anna,0.999980716629631,0.9999481893232782,-3.252730635272538e-5
annabelle,0.9999832462598836,0.9999522146019296,-3.103165795392826e-5
