subj_id,word,rating
P_da_15,beg,4
P_da_16,beg,5
P_da_18,beg,4
P_da_20,beg,3
P_da_23,beg,3
P_da_24,beg,3
P_da_1,bold,4
P_da_10,bold,2
P_da_11,bold,2
P_da_12,bold,1
P_da_17,bold,1
P_da_25,bold,2
P_da_27,bold,2
P_da_28,bold,2
P_da_29,bold,2
P_da_32,bold,2
P_da_1,bore,2
P_da_10,bore,4
P_da_11,bore,2
P_da_12,bore,2
P_da_17,bore,2
P_da_25,bore,1
P_da_27,bore,2
P_da_28,bore,3
P_da_29,bore,4
P_da_32,bore,3
P_da_3,bossy,4
P_da_6,bossy,2
P_da_8,bossy,2
P_da_9,bossy,5
P_da_13,bossy,5
P_da_14,bossy,2
P_da_15,bossy,4
P_da_16,bossy,5
P_da_18,bossy,1
P_da_20,bossy,3
P_da_23,bossy,3
P_da_24,bossy,4
P_da_2,bury,2
P_da_4,bury,2
P_da_5,bury,3
P_da_7,bury,4
P_da_19,bury,1
P_da_21,bury,3
P_da_22,bury,2
P_da_26,bury,3
P_da_30,bury,3
P_da_31,bury,2
P_da_33,bury,3
P_da_34,bury,3
P_da_3,calm,5
P_da_6,calm,5
P_da_8,calm,5
P_da_9,calm,3
P_da_13,calm,5
P_da_14,calm,5
P_da_15,calm,5
P_da_16,calm,3
P_da_18,calm,3
P_da_20,calm,3
P_da_23,calm,3
P_da_24,calm,3
P_da_2,camp,2
P_da_4,camp,3
P_da_5,camp,1
P_da_7,camp,3
P_da_19,camp,1
P_da_21,camp,3
P_da_22,camp,1
P_da_26,camp,2
P_da_30,camp,2
P_da_31,camp,2
P_da_33,camp,1
P_da_34,camp,3
P_da_2,carefree,3
P_da_4,carefree,3
P_da_5,carefree,3
P_da_7,carefree,2
P_da_19,carefree,5
P_da_21,carefree,4
P_da_22,carefree,3
P_da_26,carefree,3
P_da_30,carefree,3
P_da_31,carefree,4
P_da_33,carefree,5
P_da_34,carefree,3
P_da_1,careful,2
P_da_10,careful,2
P_da_11,careful,3
P_da_12,careful,5
P_da_17,careful,4
P_da_25,careful,4
P_da_27,careful,3
P_da_28,careful,3
P_da_29,careful,4
P_da_32,careful,4
P_da_1,cautious,4
P_da_10,cautious,2
P_da_11,cautious,3
P_da_12,cautious,5
P_da_17,cautious,4
P_da_25,cautious,5
P_da_27,cautious,2
P_da_28,cautious,3
P_da_29,cautious,4
P_da_32,cautious,4
P_da_1,celebrate,3
P_da_10,celebrate,4
P_da_11,celebrate,3
P_da_12,celebrate,4
P_da_17,celebrate,4
P_da_25,celebrate,4
P_da_27,celebrate,4
P_da_28,celebrate,3
P_da_29,celebrate,4
P_da_32,celebrate,4
P_da_3,chant,1
P_da_6,chant,3
P_da_8,chant,4
P_da_9,chant,1
P_da_13,chant,3
P_da_14,chant,4
P_da_15,chant,3
P_da_16,chant,1
P_da_18,chant,3
P_da_20,chant,3
P_da_23,chant,2
P_da_24,chant,3
P_da_1,cheerful,2
P_da_10,cheerful,5
P_da_11,cheerful,3
P_da_12,cheerful,5
P_da_17,cheerful,5
P_da_25,cheerful,5
P_da_27,cheerful,4
P_da_28,cheerful,3
P_da_29,cheerful,4
P_da_32,cheerful,4
P_da_3,chew,2
P_da_6,chew,3
P_da_8,chew,2
P_da_9,chew,3
P_da_13,chew,2
P_da_14,chew,1
P_da_15,chew,3
P_da_16,chew,3
P_da_18,chew,1
P_da_20,chew,3
P_da_23,chew,3
P_da_24,chew,3
P_da_2,childish,2
P_da_4,childish,3
P_da_5,childish,2
P_da_7,childish,3
P_da_19,childish,1
P_da_21,childish,2
P_da_22,childish,4
P_da_26,childish,3
P_da_30,childish,3
P_da_31,childish,3
P_da_33,childish,1
P_da_34,childish,3
P_da_1,childlike,3
P_da_10,childlike,5
P_da_11,childlike,3
P_da_12,childlike,2
P_da_17,childlike,1
P_da_25,childlike,3
P_da_27,childlike,2
P_da_28,childlike,3
P_da_29,childlike,4
P_da_32,childlike,4
P_da_2,chilly,4
P_da_4,chilly,4
P_da_5,chilly,3
P_da_7,chilly,4
P_da_19,chilly,4
P_da_21,chilly,5
P_da_22,chilly,4
P_da_26,chilly,3
P_da_30,chilly,3
P_da_31,chilly,3
P_da_33,chilly,3
P_da_34,chilly,3
P_da_1,churn,2
P_da_10,churn,3
P_da_11,churn,3
P_da_12,churn,2
P_da_17,churn,4
P_da_25,churn,3
P_da_27,churn,2
P_da_28,churn,3
P_da_29,churn,4
P_da_32,churn,2
P_da_3,clap,2
P_da_6,clap,3
P_da_8,clap,4
P_da_9,clap,5
P_da_13,clap,3
P_da_14,clap,4
P_da_15,clap,3
P_da_16,clap,3
P_da_18,clap,2
P_da_20,clap,2
P_da_23,clap,3
P_da_24,clap,3
P_da_1,collect,2
P_da_10,collect,4
P_da_11,collect,3
P_da_12,collect,2
P_da_17,collect,3
P_da_25,collect,2
P_da_27,collect,2
P_da_28,collect,3
P_da_29,collect,4
P_da_32,collect,4
P_da_2,comfort,4
P_da_4,comfort,4
P_da_5,comfort,5
P_da_7,comfort,3
P_da_19,comfort,4
P_da_21,comfort,3
P_da_22,comfort,4
P_da_26,comfort,4
P_da_30,comfort,4
P_da_31,comfort,4
P_da_33,comfort,5
P_da_34,comfort,4
P_da_1,command,1
P_da_10,command,1
P_da_11,command,2
P_da_12,command,1
P_da_17,command,1
P_da_25,command,1
P_da_27,command,3
P_da_28,command,3
P_da_29,command,1
P_da_32,command,2
P_da_3,commit,2
P_da_6,commit,4
P_da_8,commit,4
P_da_9,commit,2
P_da_13,commit,2
P_da_14,commit,4
P_da_15,commit,1
P_da_16,commit,4
P_da_18,commit,1
P_da_20,commit,3
P_da_23,commit,3
P_da_24,commit,3
P_da_2,compassionate,5
P_da_4,compassionate,4
P_da_5,compassionate,5
P_da_7,compassionate,3
P_da_19,compassionate,4
P_da_21,compassionate,5
P_da_22,compassionate,4
P_da_26,compassionate,4
P_da_30,compassionate,5
P_da_31,compassionate,5
P_da_33,compassionate,5
P_da_34,compassionate,5
P_da_3,complain,2
P_da_6,complain,2
P_da_8,complain,4
P_da_9,complain,5
P_da_13,complain,5
P_da_14,complain,5
P_da_15,complain,5
P_da_16,complain,5
P_da_18,complain,2
P_da_20,complain,3
P_da_23,complain,2
P_da_24,complain,4
P_da_3,concern,4
P_da_6,concern,4
P_da_8,concern,4
P_da_9,concern,4
P_da_13,concern,4
P_da_14,concern,4
P_da_15,concern,4
P_da_16,concern,5
P_da_18,concern,2
P_da_20,concern,3
P_da_23,concern,4
P_da_24,concern,3
P_da_2,confident,3
P_da_4,confident,2
P_da_5,confident,2
P_da_7,confident,3
P_da_19,confident,5
P_da_21,confident,3
P_da_22,confident,2
P_da_26,confident,3
P_da_30,confident,3
P_da_31,confident,1
P_da_33,confident,3
P_da_34,confident,3
P_da_1,confuse,4
P_da_10,confuse,5
P_da_11,confuse,3
P_da_12,confuse,3
P_da_17,confuse,3
P_da_25,confuse,3
P_da_27,confuse,3
P_da_28,confuse,3
P_da_29,confuse,4
P_da_32,confuse,3
P_da_3,cough,1
P_da_6,cough,2
P_da_8,cough,2
P_da_9,cough,3
P_da_13,cough,3
P_da_14,cough,3
P_da_15,cough,3
P_da_16,cough,3
P_da_18,cough,2
P_da_20,cough,3
P_da_23,cough,3
P_da_24,cough,3
P_da_2,crafty,2
P_da_4,crafty,2
P_da_5,crafty,4
P_da_7,crafty,3
P_da_19,crafty,3
P_da_21,crafty,5
P_da_22,crafty,5
P_da_26,crafty,4
P_da_30,crafty,3
P_da_31,crafty,5
P_da_33,crafty,5
P_da_34,crafty,2
P_da_3,crawl,3
P_da_6,crawl,3
P_da_8,crawl,3
P_da_9,crawl,4
P_da_13,crawl,4
P_da_14,crawl,4
P_da_15,crawl,3
P_da_16,crawl,3
P_da_18,crawl,3
P_da_20,crawl,2
P_da_23,crawl,2
P_da_24,crawl,3
P_da_1,create,1
P_da_10,create,2
P_da_11,create,3
P_da_12,create,2
P_da_17,create,2
P_da_25,create,3
P_da_27,create,5
P_da_28,create,3
P_da_29,create,4
P_da_32,create,4
P_da_1,creative,4
P_da_10,creative,2
P_da_11,creative,3
P_da_12,creative,1
P_da_17,creative,4
P_da_25,creative,4
P_da_27,creative,4
P_da_28,creative,3
P_da_29,creative,5
P_da_32,creative,4
P_da_1,decide,2
P_da_10,decide,1
P_da_11,decide,3
P_da_12,decide,2
P_da_17,decide,2
P_da_25,decide,3
P_da_27,decide,3
P_da_28,decide,3
P_da_29,decide,2
P_da_32,decide,4
P_da_1,decisive,1
P_da_10,decisive,2
P_da_11,decisive,3
P_da_12,decisive,2
P_da_17,decisive,2
P_da_25,decisive,2
P_da_27,decisive,3
P_da_28,decisive,3
P_da_29,decisive,4
P_da_32,decisive,3
P_da_3,dedicate,1
P_da_6,dedicate,5
P_da_8,dedicate,3
P_da_9,dedicate,2
P_da_13,dedicate,3
P_da_14,dedicate,5
P_da_15,dedicate,3
P_da_16,dedicate,3
P_da_18,dedicate,2
P_da_20,dedicate,4
P_da_23,dedicate,3
P_da_24,dedicate,3
P_da_3,demand,1
P_da_6,demand,2
P_da_8,demand,4
P_da_9,demand,3
P_da_13,demand,1
P_da_14,demand,4
P_da_15,demand,1
P_da_16,demand,1
P_da_18,demand,1
P_da_20,demand,3
P_da_23,demand,2
P_da_24,demand,3
P_da_3,desperate,2
P_da_6,desperate,3
P_da_8,desperate,4
P_da_9,desperate,3
P_da_13,desperate,4
P_da_14,desperate,4
P_da_15,desperate,3
P_da_16,desperate,5
P_da_18,desperate,4
P_da_20,desperate,3
P_da_23,desperate,3
P_da_24,desperate,3
P_da_3,determine,1
P_da_6,determine,2
P_da_8,determine,2
P_da_9,determine,3
P_da_13,determine,2
P_da_14,determine,2
P_da_15,determine,3
P_da_16,determine,1
P_da_18,determine,2
P_da_20,determine,3
P_da_23,determine,3
P_da_24,determine,3
P_da_3,diligent,1
P_da_6,diligent,3
P_da_8,diligent,2
P_da_9,diligent,2
P_da_13,diligent,1
P_da_14,diligent,2
P_da_15,diligent,1
P_da_16,diligent,1
P_da_18,diligent,3
P_da_20,diligent,3
P_da_23,diligent,4
P_da_24,diligent,3
P_da_3,direct,1
P_da_6,direct,2
P_da_8,direct,2
P_da_9,direct,4
P_da_13,direct,1
P_da_14,direct,3
P_da_15,direct,1
P_da_16,direct,1
P_da_18,direct,1
P_da_20,direct,2
P_da_23,direct,2
P_da_24,direct,3
P_da_2,dirty,1
P_da_4,dirty,3
P_da_5,dirty,2
P_da_7,dirty,3
P_da_19,dirty,5
P_da_21,dirty,1
P_da_22,dirty,2
P_da_26,dirty,2
P_da_30,dirty,3
P_da_31,dirty,1
P_da_33,dirty,3
P_da_34,dirty,2
P_da_2,discover,2
P_da_4,discover,2
P_da_5,discover,2
P_da_7,discover,3
P_da_19,discover,5
P_da_21,discover,3
P_da_22,discover,1
P_da_26,discover,3
P_da_30,discover,3
P_da_31,discover,4
P_da_33,discover,3
P_da_34,discover,2
P_da_2,disobedient,3
P_da_4,disobedient,2
P_da_5,disobedient,2
P_da_7,disobedient,3
P_da_19,disobedient,1
P_da_21,disobedient,2
P_da_22,disobedient,2
P_da_26,disobedient,3
P_da_30,disobedient,3
P_da_31,disobedient,2
P_da_33,disobedient,1
P_da_34,disobedient,2
P_da_1,distract,2
P_da_10,distract,4
P_da_11,distract,3
P_da_12,distract,1
P_da_17,distract,4
P_da_25,distract,3
P_da_27,distract,2
P_da_28,distract,3
P_da_29,distract,2
P_da_32,distract,4
P_da_2,diva,5
P_da_4,diva,5
P_da_5,diva,5
P_da_7,diva,3
P_da_19,diva,5
P_da_21,diva,5
P_da_22,diva,5
P_da_26,diva,3
P_da_30,diva,5
P_da_31,diva,5
P_da_33,diva,5
P_da_34,diva,5
P_da_2,dizzy,3
P_da_4,dizzy,3
P_da_5,dizzy,4
P_da_7,dizzy,3
P_da_19,dizzy,5
P_da_21,dizzy,4
P_da_22,dizzy,4
P_da_26,dizzy,3
P_da_30,dizzy,3
P_da_31,dizzy,3
P_da_33,dizzy,3
P_da_34,dizzy,3
P_da_3,draw,2
P_da_6,draw,3
P_da_8,draw,3
P_da_9,draw,4
P_da_13,draw,2
P_da_14,draw,3
P_da_15,draw,3
P_da_16,draw,5
P_da_18,draw,3
P_da_20,draw,4
P_da_23,draw,3
P_da_24,draw,3
P_da_1,drool,5
P_da_10,drool,3
P_da_11,drool,2
P_da_12,drool,1
P_da_17,drool,3
P_da_25,drool,1
P_da_27,drool,2
P_da_28,drool,3
P_da_29,drool,2
P_da_32,drool,2
P_da_2,eager,3
P_da_4,eager,1
P_da_5,eager,2
P_da_7,eager,4
P_da_19,eager,2
P_da_21,eager,3
P_da_22,eager,2
P_da_26,eager,3
P_da_30,eager,3
P_da_31,eager,2
P_da_33,eager,1
P_da_34,eager,2
P_da_1,emotional,2
P_da_10,emotional,5
P_da_11,emotional,3
P_da_12,emotional,5
P_da_17,emotional,4
P_da_25,emotional,5
P_da_27,emotional,3
P_da_28,emotional,4
P_da_29,emotional,4
P_da_32,emotional,4
P_da_3,empathetic,3
P_da_6,empathetic,5
P_da_8,empathetic,4
P_da_9,empathetic,3
P_da_13,empathetic,4
P_da_14,empathetic,4
P_da_15,empathetic,5
P_da_16,empathetic,5
P_da_18,empathetic,4
P_da_20,empathetic,4
P_da_23,empathetic,5
P_da_24,empathetic,4
P_da_2,energetic,2
P_da_4,energetic,3
P_da_5,energetic,2
P_da_7,energetic,3
P_da_19,energetic,5
P_da_21,energetic,3
P_da_22,energetic,2
P_da_26,energetic,3
P_da_30,energetic,3
P_da_31,energetic,1
P_da_33,energetic,4
P_da_34,energetic,3
P_da_3,energize,2
P_da_6,energize,3
P_da_8,energize,4
P_da_9,energize,2
P_da_13,energize,1
P_da_14,energize,3
P_da_15,energize,3
P_da_16,energize,1
P_da_18,energize,2
P_da_20,energize,2
P_da_23,energize,4
P_da_24,energize,3
P_da_2,enter,3
P_da_4,enter,2
P_da_5,enter,3
P_da_7,enter,3
P_da_19,enter,1
P_da_21,enter,3
P_da_22,enter,2
P_da_26,enter,3
P_da_30,enter,3
P_da_31,enter,3
P_da_33,enter,3
P_da_34,enter,3
P_da_2,entertain,3
P_da_4,entertain,4
P_da_5,entertain,2
P_da_7,entertain,2
P_da_19,entertain,2
P_da_21,entertain,3
P_da_22,entertain,4
P_da_26,entertain,3
P_da_30,entertain,3
P_da_31,entertain,3
P_da_33,entertain,3
P_da_34,entertain,3
P_da_1,envious,4
P_da_10,envious,5
P_da_11,envious,3
P_da_12,envious,4
P_da_17,envious,3
P_da_25,envious,1
P_da_27,envious,3
P_da_28,envious,3
P_da_29,envious,4
P_da_32,envious,2
P_da_1,excitable,3
P_da_10,excitable,5
P_da_11,excitable,3
P_da_12,excitable,5
P_da_17,excitable,3
P_da_25,excitable,3
P_da_27,excitable,2
P_da_28,excitable,3
P_da_29,excitable,4
P_da_32,excitable,4
P_da_1,excite,3
P_da_10,excite,4
P_da_11,excite,3
P_da_12,excite,4
P_da_17,excite,4
P_da_25,excite,3
P_da_27,excite,5
P_da_28,excite,3
P_da_29,excite,4
P_da_32,excite,4
P_da_3,exploration,1
P_da_6,exploration,3
P_da_8,exploration,2
P_da_9,exploration,2
P_da_13,exploration,1
P_da_14,exploration,3
P_da_15,exploration,2
P_da_16,exploration,1
P_da_18,exploration,1
P_da_20,exploration,2
P_da_23,exploration,4
P_da_24,exploration,1
P_da_2,explore,2
P_da_4,explore,2
P_da_5,explore,2
P_da_7,explore,3
P_da_19,explore,5
P_da_21,explore,3
P_da_22,explore,1
P_da_26,explore,3
P_da_30,explore,3
P_da_31,explore,2
P_da_33,explore,1
P_da_34,explore,1
P_da_2,fee,3
P_da_4,fee,4
P_da_5,fee,3
P_da_7,fee,3
P_da_19,fee,1
P_da_21,fee,3
P_da_22,fee,4
P_da_26,fee,3
P_da_30,fee,3
P_da_31,fee,2
P_da_33,fee,3
P_da_34,fee,2
P_da_1,feed,3
P_da_10,feed,1
P_da_11,feed,4
P_da_12,feed,3
P_da_17,feed,4
P_da_25,feed,4
P_da_27,feed,5
P_da_28,feed,3
P_da_29,feed,2
P_da_32,feed,3
P_da_3,female,3
P_da_6,female,5
P_da_8,female,5
P_da_9,female,5
P_da_13,female,5
P_da_14,female,5
P_da_15,female,5
P_da_16,female,5
P_da_18,female,5
P_da_20,female,5
P_da_23,female,5
P_da_24,female,5
P_da_3,flexible,3
P_da_6,flexible,3
P_da_8,flexible,5
P_da_9,flexible,3
P_da_13,flexible,5
P_da_14,flexible,4
P_da_15,flexible,4
P_da_16,flexible,3
P_da_18,flexible,5
P_da_20,flexible,4
P_da_23,flexible,4
P_da_24,flexible,3
P_da_2,focus,3
P_da_4,focus,3
P_da_5,focus,3
P_da_7,focus,4
P_da_19,focus,1
P_da_21,focus,3
P_da_22,focus,3
P_da_26,focus,3
P_da_30,focus,3
P_da_31,focus,1
P_da_33,focus,3
P_da_34,focus,2
P_da_2,fold,3
P_da_4,fold,2
P_da_5,fold,3
P_da_7,fold,2
P_da_19,fold,1
P_da_21,fold,4
P_da_22,fold,5
P_da_26,fold,3
P_da_30,fold,3
P_da_31,fold,3
P_da_33,fold,5
P_da_34,fold,3
P_da_1,forbid,2
P_da_10,forbid,1
P_da_11,forbid,2
P_da_12,forbid,1
P_da_17,forbid,1
P_da_25,forbid,2
P_da_27,forbid,1
P_da_28,forbid,3
P_da_29,forbid,2
P_da_32,forbid,2
P_da_3,forgetful,3
P_da_6,forgetful,4
P_da_8,forgetful,4
P_da_9,forgetful,3
P_da_13,forgetful,4
P_da_14,forgetful,5
P_da_15,forgetful,3
P_da_16,forgetful,3
P_da_18,forgetful,4
P_da_20,forgetful,3
P_da_23,forgetful,2
P_da_24,forgetful,3
P_da_1,fret,4
P_da_10,fret,3
P_da_11,fret,4
P_da_12,fret,5
P_da_17,fret,4
P_da_25,fret,2
P_da_27,fret,3
P_da_28,fret,3
P_da_29,fret,3
P_da_32,fret,4
P_da_2,frustrate,3
P_da_4,frustrate,2
P_da_5,frustrate,4
P_da_7,frustrate,2
P_da_19,frustrate,4
P_da_21,frustrate,2
P_da_22,frustrate,2
P_da_26,frustrate,4
P_da_30,frustrate,3
P_da_31,frustrate,3
P_da_33,frustrate,3
P_da_34,frustrate,3
P_da_3,fussy,4
P_da_6,fussy,4
P_da_8,fussy,5
P_da_9,fussy,4
P_da_13,fussy,5
P_da_14,fussy,5
P_da_15,fussy,5
P_da_16,fussy,5
P_da_18,fussy,5
P_da_20,fussy,3
P_da_23,fussy,4
P_da_24,fussy,4
P_da_3,gather,2
P_da_6,gather,5
P_da_8,gather,4
P_da_9,gather,4
P_da_13,gather,3
P_da_14,gather,5
P_da_15,gather,3
P_da_16,gather,3
P_da_18,gather,4
P_da_20,gather,3
P_da_23,gather,3
P_da_24,gather,3
P_da_2,generous,4
P_da_4,generous,3
P_da_5,generous,4
P_da_7,generous,4
P_da_19,generous,5
P_da_21,generous,4
P_da_22,generous,4
P_da_26,generous,3
P_da_30,generous,3
P_da_31,generous,5
P_da_33,generous,5
P_da_34,generous,4
P_da_1,goofy,4
P_da_10,goofy,4
P_da_11,goofy,3
P_da_12,goofy,3
P_da_17,goofy,3
P_da_25,goofy,2
P_da_27,goofy,3
P_da_28,goofy,3
P_da_29,goofy,4
P_da_32,goofy,3
P_da_1,graceful,4
P_da_10,graceful,2
P_da_11,graceful,4
P_da_12,graceful,3
P_da_17,graceful,5
P_da_25,graceful,5
P_da_27,graceful,4
P_da_28,graceful,5
P_da_29,graceful,4
P_da_32,graceful,4
P_da_3,grateful,4
P_da_6,grateful,5
P_da_8,grateful,4
P_da_9,grateful,3
P_da_13,grateful,5
P_da_14,grateful,4
P_da_15,grateful,5
P_da_16,grateful,4
P_da_18,grateful,5
P_da_20,grateful,3
P_da_23,grateful,3
P_da_24,grateful,3
P_da_2,greedy,3
P_da_4,greedy,3
P_da_5,greedy,2
P_da_7,greedy,2
P_da_19,greedy,1
P_da_21,greedy,2
P_da_22,greedy,1
P_da_26,greedy,3
P_da_30,greedy,3
P_da_31,greedy,1
P_da_33,greedy,2
P_da_34,greedy,1
P_da_1,hardworking,1
P_da_10,hardworking,1
P_da_11,hardworking,3
P_da_12,hardworking,1
P_da_17,hardworking,3
P_da_25,hardworking,2
P_da_27,hardworking,3
P_da_28,hardworking,3
P_da_29,hardworking,2
P_da_32,hardworking,2
P_da_1,haul,4
P_da_10,haul,3
P_da_11,haul,2
P_da_12,haul,1
P_da_17,haul,1
P_da_25,haul,2
P_da_27,haul,2
P_da_28,haul,3
P_da_29,haul,4
P_da_32,haul,2
P_da_2,helpful,3
P_da_4,helpful,4
P_da_5,helpful,3
P_da_7,helpful,3
P_da_19,helpful,5
P_da_21,helpful,4
P_da_22,helpful,4
P_da_26,helpful,4
P_da_30,helpful,3
P_da_31,helpful,4
P_da_33,helpful,5
P_da_34,helpful,4
P_da_2,homesick,5
P_da_4,homesick,4
P_da_5,homesick,4
P_da_7,homesick,3
P_da_19,homesick,3
P_da_21,homesick,4
P_da_22,homesick,4
P_da_26,homesick,3
P_da_30,homesick,4
P_da_31,homesick,3
P_da_33,homesick,5
P_da_34,homesick,4
P_da_1,honest,5
P_da_10,honest,2
P_da_11,honest,3
P_da_12,honest,3
P_da_17,honest,5
P_da_25,honest,4
P_da_27,honest,5
P_da_28,honest,3
P_da_29,honest,4
P_da_32,honest,4
P_da_2,hopeful,3
P_da_4,hopeful,4
P_da_5,hopeful,4
P_da_7,hopeful,3
P_da_19,hopeful,4
P_da_21,hopeful,4
P_da_22,hopeful,4
P_da_26,hopeful,4
P_da_30,hopeful,3
P_da_31,hopeful,4
P_da_33,hopeful,5
P_da_34,hopeful,4
P_da_2,hunt,1
P_da_4,hunt,1
P_da_5,hunt,1
P_da_7,hunt,2
P_da_19,hunt,2
P_da_21,hunt,1
P_da_22,hunt,1
P_da_26,hunt,3
P_da_30,hunt,2
P_da_31,hunt,1
P_da_33,hunt,1
P_da_34,hunt,1
P_da_3,hyper,2
P_da_6,hyper,4
P_da_8,hyper,4
P_da_9,hyper,2
P_da_13,hyper,3
P_da_14,hyper,4
P_da_15,hyper,2
P_da_16,hyper,1
P_da_18,hyper,4
P_da_20,hyper,2
P_da_23,hyper,4
P_da_24,hyper,3
P_da_2,imaginative,3
P_da_4,imaginative,4
P_da_5,imaginative,4
P_da_7,imaginative,4
P_da_19,imaginative,4
P_da_21,imaginative,5
P_da_22,imaginative,2
P_da_26,imaginative,4
P_da_30,imaginative,3
P_da_31,imaginative,4
P_da_33,imaginative,5
P_da_34,imaginative,3
P_da_2,immature,2
P_da_4,immature,2
P_da_5,immature,1
P_da_7,immature,3
P_da_19,immature,4
P_da_21,immature,1
P_da_22,immature,3
P_da_26,immature,3
P_da_30,immature,3
P_da_31,immature,3
P_da_33,immature,2
P_da_34,immature,2
P_da_1,inclusive,2
P_da_10,inclusive,2
P_da_11,inclusive,3
P_da_12,inclusive,5
P_da_17,inclusive,4
P_da_25,inclusive,3
P_da_27,inclusive,4
P_da_28,inclusive,3
P_da_29,inclusive,4
P_da_32,inclusive,2
P_da_3,indecisive,2
P_da_6,indecisive,4
P_da_8,indecisive,4
P_da_9,indecisive,4
P_da_13,indecisive,5
P_da_14,indecisive,3
P_da_15,indecisive,4
P_da_16,indecisive,5
P_da_18,indecisive,4
P_da_20,indecisive,3
P_da_23,indecisive,3
P_da_24,indecisive,3
P_da_1,independent,3
P_da_10,independent,1
P_da_11,independent,3
P_da_12,independent,2
P_da_17,independent,3
P_da_25,independent,3
P_da_27,independent,3
P_da_28,independent,3
P_da_29,independent,4
P_da_32,independent,4
P_da_3,industrious,1
