subj_id,word,rating
P25,glad,3
P50,glad,4
P133,glad,3
P159,glad,3
P97,glass,3
P14,glass,4
P59,glass,3
P78,glass,3
P61,glass,3
P13,glass,3
P38,glass,4
P6,glass,4
P47,glass,4
P31,glass,4
P79,go,3
P101,go,3
P18,go,1
P145,go,3
P119,go,3
P151,go,3
P26,go,3
P83,go,3
P29,go,4
P56,go,3
P96,go,3
P42,go,3
P92,go,2
P77,goat,3
P104,goat,3
P64,goat,2
P91,goat,3
P156,goat,2
P71,goat,2
P23,goat,2
P43,goat,3
P147,goat,3
P106,goat,3
P25,goat,3
P50,goat,1
P133,goat,3
P159,goat,3
P97,god,3
P14,god,3
P59,god,1
P78,god,1
P61,god,2
P13,god,4
P38,god,2
P6,god,2
P47,god,3
P31,god,1
P124,goes,3
P1,goes,3
P80,goes,3
P34,goes,3
P49,goes,3
P76,goes,3
P94,goes,3
P40,goes,3
P54,goes,2
P58,goes,3
P62,going,2
P146,going,3
P125,going,3
P90,going,4
P53,going,1
P118,going,3
P84,going,3
P69,going,4
P86,going,3
P36,going,3
P134,going,3
P160,going,3
P121,going,3
P19,going,3
P35,going,3
P33,gold,1
P129,gold,3
P136,gold,4
P2,gold,4
P27,gold,4
P162,gold,3
P85,gold,2
P114,gold,4
P87,gold,4
P157,gold,3
P8,gold,3
P152,gold,4
P123,gold,3
P63,gold,4
P39,gold,3
P124,gone,3
P1,gone,3
P80,gone,3
P34,gone,3
P49,gone,4
P76,gone,3
P94,gone,2
P40,gone,3
P54,gone,4
P58,gone,3
P33,goo,3
P129,goo,3
P136,goo,3
P2,goo,4
P27,goo,2
P162,goo,1
P85,goo,4
P114,goo,4
P87,goo,3
P157,goo,3
P8,goo,2
P152,goo,3
P123,goo,4
P63,goo,3
P39,goo,3
P95,good,4
P154,good,4
P16,good,2
P74,good,5
P139,good,4
P111,good,3
P93,good,3
P45,good,3
P161,good,4
P130,good,3
P120,good,3
P30,good,2
P143,good,4
P11,good,3
P66,good,3
P81,good,3
P95,goodbye,3
P154,goodbye,3
P16,goodbye,4
P74,goodbye,4
P139,goodbye,4
P111,goodbye,4
P93,goodbye,3
P45,goodbye,3
P161,goodbye,3
P130,goodbye,3
P120,goodbye,3
P30,goodbye,3
P143,goodbye,3
P11,goodbye,3
P66,goodbye,2
P81,goodbye,3
P135,goodnight,3
P117,goodnight,4
P132,goodnight,3
P102,goodnight,3
P138,goodnight,3
P108,goodnight,2
P9,goodnight,4
P67,goodnight,4
P28,goodnight,5
P4,goodnight,3
P150,goodnight,3
P52,goodnight,4
P75,goodnight,3
P103,goodnight,3
P41,goodnight,4
P33,got,2
P129,got,3
P136,got,3
P2,got,3
P27,got,3
P162,got,3
P85,got,2
P114,got,4
P87,got,3
P157,got,3
P8,got,3
P152,got,3
P123,got,3
P63,got,3
P39,got,3
P62,grace,5
P146,grace,5
P125,grace,5
P90,grace,2
P53,grace,5
P118,grace,4
P84,grace,3
P69,grace,4
P86,grace,5
P36,grace,5
P134,grace,5
P160,grace,5
P121,grace,4
P19,grace,5
P35,grace,4
P77,grandma,5
P104,grandma,5
P64,grandma,5
P91,grandma,5
P156,grandma,5
P71,grandma,4
P23,grandma,5
P43,grandma,5
P147,grandma,5
P106,grandma,5
P25,grandma,5
P50,grandma,5
P133,grandma,5
P159,grandma,5
P57,grass,3
P127,grass,3
P113,grass,3
P68,grass,3
P142,grass,3
P149,grass,4
P51,grass,2
P7,grass,3
P37,grass,3
P89,grass,3
P12,grass,1
P137,grass,3
P22,grass,3
P126,grass,3
P79,gray,2
P101,gray,3
P18,gray,2
P145,gray,2
P119,gray,2
P151,gray,3
P26,gray,2
P83,gray,2
P29,gray,2
P56,gray,2
P96,gray,3
P42,gray,3
P92,gray,2
P131,great,2
P44,great,3
P32,great,3
P72,great,2
P24,great,3
P163,great,4
P155,great,2
P144,great,3
P88,great,3
P15,great,3
P148,great,3
P115,great,3
P5,great,3
P65,great,3
P105,great,2
P77,green,3
P104,green,3
P64,green,2
P91,green,3
P156,green,3
P71,green,3
P23,green,3
P43,green,3
P147,green,3
P106,green,3
P25,green,3
P50,green,2
P133,green,2
P159,green,3
P135,grew,5
P117,grew,2
P132,grew,3
P102,grew,3
P138,grew,3
P108,grew,2
P9,grew,4
P67,grew,2
P28,grew,1
P4,grew,3
P150,grew,3
P52,grew,4
P75,grew,3
P103,grew,4
P41,grew,2
P153,ground,2
P48,ground,3
P70,ground,4
P46,ground,2
P112,ground,3
P164,ground,3
P60,ground,3
P99,ground,3
P107,ground,3
P122,ground,2
P10,ground,3
P109,ground,3
P21,ground,3
P124,grow,2
P1,grow,4
P80,grow,3
P34,grow,4
P49,grow,2
P76,grow,3
P94,grow,3
P40,grow,4
P54,grow,1
P58,grow,3
P77,grown,3
P104,grown,3
P64,grown,2
P91,grown,2
P156,grown,3
P71,grown,2
P23,grown,2
P43,grown,3
P147,grown,3
P106,grown,3
P25,grown,3
P50,grown,2
P133,grown,3
P159,grown,3
P62,grows,1
P146,grows,3
P125,grows,3
P90,grows,4
P53,grows,2
P118,grows,2
P84,grows,3
P69,grows,3
P86,grows,4
P36,grows,2
P134,grows,4
P160,grows,3
P121,grows,3
P19,grows,3
P35,grows,3
P77,guess,3
P104,guess,3
P64,guess,3
P91,guess,3
P156,guess,3
P71,guess,3
P23,guess,3
P43,guess,3
P147,guess,3
P106,guess,3
P25,guess,3
P50,guess,2
P133,guess,3
P159,guess,3
P79,had,3
P101,had,3
P18,had,2
P145,had,2
P119,had,2
P151,had,3
P26,had,3
P83,had,3
P29,had,3
P56,had,3
P96,had,3
P42,had,3
P92,had,2
P77,hair,3
P104,hair,3
P64,hair,2
P91,hair,3
P156,hair,4
P71,hair,3
P23,hair,3
P43,hair,3
P147,hair,5
P106,hair,4
P25,hair,4
P50,hair,5
P133,hair,3
P159,hair,4
P79,half,3
P101,half,3
P18,half,2
P145,half,3
P119,half,3
P151,half,3
P26,half,3
P83,half,3
P29,half,3
P56,half,3
P96,half,3
P42,half,3
P92,half,2
P77,hall,3
P104,hall,3
P64,hall,2
P91,hall,2
P156,hall,3
P71,hall,2
P23,hall,3
P43,hall,3
P147,hall,3
P106,hall,3
P25,hall,3
P50,hall,2
P133,hall,3
P159,hall,3
P135,hand,3
P117,hand,3
P132,hand,3
P102,hand,2
P138,hand,3
P108,hand,4
P9,hand,4
P67,hand,4
P28,hand,3
P4,hand,3
P150,hand,4
P52,hand,2
P75,hand,2
P103,hand,2
P41,hand,4
P135,hands,4
P117,hands,3
P132,hands,3
P102,hands,2
P138,hands,3
P108,hands,4
P9,hands,4
P67,hands,2
P28,hands,3
P4,hands,4
P150,hands,4
P52,hands,3
P75,hands,5
P103,hands,2
P41,hands,4
P95,hang,3
P154,hang,1
P16,hang,3
P74,hang,3
P139,hang,2
P111,hang,2
P93,hang,3
P45,hang,3
P161,hang,2
P130,hang,3
P120,hang,3
P30,hang,3
P143,hang,1
P11,hang,3
P66,hang,2
P81,hang,3
P79,hanging,3
P101,hanging,3
P18,hanging,2
P145,hanging,3
P119,hanging,3
P151,hanging,2
P26,hanging,2
P83,hanging,3
P29,hanging,2
P56,hanging,2
P96,hanging,3
P42,hanging,3
P92,hanging,2
P57,happen,3
P127,happen,3
P113,happen,3
P68,happen,3
P142,happen,3
P149,happen,3
P51,happen,3
P7,happen,3
P37,happen,3
P89,happen,3
P12,happen,2
P137,happen,3
P22,happen,3
P126,happen,3
P57,happened,3
P127,happened,3
P113,happened,3
P68,happened,3
P142,happened,3
P149,happened,2
P51,happened,3
P7,happened,3
P37,happened,3
P89,happened,3
P12,happened,2
P137,happened,3
P22,happened,3
P126,happened,3
P140,happily,4
P116,happily,4
P158,happily,4
P82,happily,5
P110,happily,4
P141,happily,4
P73,happily,4
P128,happily,4
P17,happily,4
P20,happily,5
P98,happily,4
P3,happily,3
P100,happily,5
P55,happily,5
P62,happy,5
P146,happy,3
P125,happy,3
P90,happy,3
P53,happy,1
P118,happy,3
P84,happy,3
P69,happy,2
P86,happy,4
P36,happy,5
P134,happy,4
P160,happy,4
P121,happy,3
P19,happy,4
P35,happy,3
P124,hard,2
P1,hard,2
P80,hard,2
P34,hard,2
P49,hard,1
P76,hard,1
P94,hard,2
P40,hard,2
P54,hard,1
P58,hard,2
P153,hare,4
P48,hare,3
P70,hare,2
P46,hare,1
P112,hare,4
P164,hare,3
P60,hare,2
P99,hare,3
P107,hare,4
P122,hare,4
P10,hare,3
P109,hare,3
P21,hare,3
P131,has,2
P44,has,2
P32,has,4
P72,has,3
P24,has,3
P163,has,2
P155,has,3
P144,has,3
P88,has,3
P15,has,3
P148,has,3
P115,has,3
P5,has,3
P65,has,3
P105,has,3
P33,hat,2
P129,hat,2
P136,hat,2
P2,hat,2
P27,hat,4
P162,hat,1
P85,hat,1
P114,hat,2
P87,hat,3
P157,hat,3
P8,hat,2
P152,hat,2
P123,hat,3
P63,hat,2
P39,hat,2
P97,hate,3
P14,hate,3
P59,hate,2
P78,hate,3
P61,hate,2
P13,hate,1
P38,hate,2
P6,hate,1
P47,hate,2
P31,hate,2
P33,have,3
P129,have,3
P136,have,3
P2,have,2
P27,have,3
P162,have,3
P85,have,3
P114,have,4
P87,have,3
P157,have,3
P8,have,3
P152,have,3
P123,have,3
P63,have,3
P39,have,2
P95,having,4
P154,having,2
P16,having,2
P74,having,3
P139,having,3
P111,having,2
P93,having,3
P45,having,3
P161,having,3
P130,having,4
P120,having,3
P30,having,3
P143,having,2
P11,having,3
P66,having,3
P81,having,3
P62,hay,1
P146,hay,4
P125,hay,3
P90,hay,5
P53,hay,1
P118,hay,2
P84,hay,3
P69,hay,3
P86,hay,1
P36,hay,3
P134,hay,2
P160,hay,3
P121,hay,3
P19,hay,1
P35,hay,3
P140,he,1
P116,he,1
P158,he,1
P82,he,1
P110,he,1
P141,he,1
P73,he,1
P128,he,1
P17,he,1
P20,he,1
P98,he,1
P3,he,2
P100,he,1
P55,he,1
P124,head,2
P1,head,2
P80,head,3
P34,head,3
P49,head,3
P76,head,3
P94,head,2
P40,head,3
P54,head,3
P58,head,3
P153,heads,3
P48,heads,3
P70,heads,4
P46,heads,3
P112,heads,3
P164,heads,3
P60,heads,3
P99,heads,3
P107,heads,3
P122,heads,3
P10,heads,3
P109,heads,3
P21,heads,3
P97,hear,3
P14,hear,3
P59,hear,3
P78,hear,4
P61,hear,3
P13,hear,3
P38,hear,2
P6,hear,3
P47,hear,3
P31,hear,3
P135,heard,4
P117,heard,3
P132,heard,3
P102,heard,3
P138,heard,3
P108,heard,4
P9,heard,4
P67,heard,2
P28,heard,3
P4,heard,3
P150,heard,3
P52,heard,4
P75,heard,2
P103,heard,3
P41,heard,3
P124,heart,4
P1,heart,4
P80,heart,4
P34,heart,4
P49,heart,5
P76,heart,5
P94,heart,4
P40,heart,4
P54,heart,5
P58,heart,3
P135,heavy,3
P117,heavy,1
P132,heavy,2
P102,heavy,3
P138,heavy,2
P108,heavy,1
P9,heavy,1
P67,heavy,1
P28,heavy,3
P4,heavy,2
P150,heavy,2
P52,heavy,2
P75,heavy,1
P103,heavy,1
P41,heavy,1
P79,held,3
P101,held,3
P18,held,3
P145,held,2
P119,held,3
P151,held,5
P26,held,4
P83,held,4
P29,held,4
P56,held,4
P96,held,3
P42,held,3
P92,held,5
P62,hello,4
P146,hello,4
P125,hello,3
P90,hello,4
P53,hello,4
P118,hello,3
P84,hello,3
P69,hello,2
P86,hello,3
P36,hello,3
P134,hello,3
P160,hello,4
P121,hello,3
P19,hello,3
P35,hello,3
P95,help,3
P154,help,5
P16,help,4
P74,help,3
P139,help,4
P111,help,4
P93,help,3
P45,help,3
P161,help,3
P130,help,3
P120,help,3
P30,help,4
P143,help,4
P11,help,3
P66,help,5
P81,help,3
P33,helped,3
P129,helped,3
P136,helped,4
P2,helped,4
P27,helped,5
P162,helped,4
P85,helped,3
P114,helped,4
P87,helped,3
P157,helped,3
P8,helped,4
P152,helped,4
P123,helped,3
P63,helped,4
P39,helped,3
P62,hen,5
P146,hen,5
P125,hen,5
P90,hen,5
P53,hen,4
P118,hen,5
P84,hen,3
P69,hen,4
P86,hen,2
P36,hen,3
P134,hen,4
P160,hen,4
P121,hen,5
P19,hen,4
P35,hen,4
P140,henry,1
P116,henry,1
P158,henry,1
P82,henry,1
P110,henry,1
P141,henry,1
P73,henry,1
P128,henry,1
P17,henry,1
P20,henry,1
P98,henry,1
P3,henry,1
P100,henry,1
P55,henry,1
P135,her,5
P117,her,5
P132,her,5
P102,her,5
P138,her,5
P108,her,5
P9,her,5
P67,her,5
P28,her,5
P4,her,5
P150,her,5
P52,her,5
P75,her,5
P103,her,5
P41,her,5
P140,here,3
P116,here,3
P158,here,3
P82,here,2
P110,here,4
P141,here,4
P73,here,4
P128,here,4
P17,here,3
P20,here,3
P98,here,3
P3,here,3
P100,here,3
P55,here,3
P153,herself,5
P48,herself,5
P70,herself,5
P46,herself,5
P112,herself,5
P164,herself,5
P60,herself,5
P99,herself,5
P107,herself,5
P122,herself,5
P10,herself,5
P109,herself,5
P21,herself,5
P140,hey,2
P116,hey,4
P158,hey,3
P82,hey,3
P110,hey,5
P141,hey,3
P73,hey,2
P128,hey,5
P17,hey,3
P20,hey,3
P98,hey,3
P3,hey,3
P100,hey,3
P55,hey,2
P95,hi,2
P154,hi,4
P16,hi,2
P74,hi,3
P139,hi,4
P111,hi,4
P93,hi,3
P45,hi,3
P161,hi,3
P130,hi,3
P120,hi,3
P30,hi,4
P143,hi,4
P11,hi,4
P66,hi,2
P81,hi,3
P153,hid,3
P48,hid,3
P70,hid,4
P46,hid,2
P112,hid,3
P164,hid,3
P60,hid,3
P99,hid,3
P107,hid,4
P122,hid,3
P10,hid,3
P109,hid,3
P21,hid,3
P95,hide,3
P154,hide,4
P16,hide,4
P74,hide,4
P139,hide,2
P111,hide,4
P93,hide,3
P45,hide,3
P161,hide,3
P130,hide,4
P120,hide,3
P30,hide,3
P143,hide,3
P11,hide,3
P66,hide,3
P81,hide,3
P62,high,2
P146,high,3
P125,high,3
P90,high,4
P53,high,2
P118,high,2
P84,high,2
P69,high,4
P86,high,2
P36,high,1
P134,high,3
P160,high,3
P121,high,3
P19,high,3
P35,high,3
P135,higher,3
P117,higher,3
P132,higher,3
P102,higher,3
P138,higher,3
P108,higher,2
P9,higher,4
P67,higher,2
P28,higher,3
P4,higher,3
P150,higher,4
P52,higher,2
P75,higher,3
P103,higher,4
P41,higher,3
P97,hill,3
P14,hill,3
P59,hill,3
P78,hill,3
P61,hill,3
P13,hill,3
P38,hill,4
P6,hill,4
P47,hill,3
P31,hill,4
P95,hills,5
P154,hills,5
P16,hills,2
P74,hills,2
P139,hills,3
P111,hills,4
P93,hills,3
P45,hills,3
P161,hills,2
P130,hills,2
P120,hills,3
P30,hills,3
P143,hills,4
P11,hills,3
P66,hills,3
P81,hills,3
P33,him,1
P129,him,1
P136,him,1
P2,him,1
P27,him,1
P162,him,1
P85,him,1
P114,him,1
P87,him,1
P157,him,1
P8,him,1
P152,him,1
P123,him,1
P63,him,1
P39,him,1
P131,himself,1
P44,himself,1
P32,himself,1
P72,himself,1
P24,himself,1
P163,himself,1
P155,himself,1
P144,himself,1
P88,himself,2
P15,himself,1
P148,himself,2
P115,himself,1
P5,himself,2
P65,himself,1
P105,himself,1
P62,his,1
P146,his,1
P125,his,1
P90,his,2
P53,his,2
P118,his,1
P84,his,1
P69,his,3
P86,his,1
P36,his,1
P134,his,1
P160,his,1
P121,his,1
P19,his,1
P35,his,1
P95,hold,5
P154,hold,2
P16,hold,2
P74,hold,2
P139,hold,2
P111,hold,4
P93,hold,4
P45,hold,3
P161,hold,3
P130,hold,3
P120,hold,3
P30,hold,3
P143,hold,2
P11,hold,3
P66,hold,4
P81,hold,3
P57,hole,3
P127,hole,3
P113,hole,4
P68,hole,3
P142,hole,3
P149,hole,2
P51,hole,2
P7,hole,3
P37,hole,3
P89,hole,3
P12,hole,2
P137,hole,3
P22,hole,3
P126,hole,3
P57,home,3
P127,home,3
P113,home,3
P68,home,4
P142,home,4
P149,home,2
P51,home,3
P7,home,4
P37,home,3
P89,home,3
P12,home,4
P137,home,3
P22,home,3
P126,home,4
P62,honey,5
P146,honey,5
P125,honey,4
P90,honey,3
P53,honey,5
P118,honey,3
P84,honey,4
P69,honey,3
P86,honey,5
P36,honey,5
P134,honey,5
P160,honey,4
P121,honey,4
P19,honey,5
P35,honey,4
P97,hoo,3
P14,hoo,3
P59,hoo,4
P78,hoo,4
P61,hoo,3
P13,hoo,3
P38,hoo,4
P6,hoo,2
P47,hoo,3
P31,hoo,4
P97,hook,3
P14,hook,3
P59,hook,3
P78,hook,2
P61,hook,2
P13,hook,3
P38,hook,2
P6,hook,1
P47,hook,3
P31,hook,2
P140,hooray,4
P116,hooray,2
P158,hooray,4
P82,hooray,5
P110,hooray,3
P141,hooray,4
P73,hooray,2
P128,hooray,4
P17,hooray,4
P20,hooray,4
P98,hooray,3
P3,hooray,3
P100,hooray,5
P55,hooray,3
P95,hop,3
P154,hop,2
P16,hop,3
P74,hop,4
P139,hop,4
P111,hop,4
P93,hop,4
P45,hop,3
P161,hop,4
P130,hop,1
P120,hop,4
P30,hop,3
P143,hop,2
P11,hop,3
P66,hop,3
P81,hop,3
P135,hope,4
P117,hope,4
P132,hope,4
P102,hope,3
P138,hope,4
P108,hope,4
P9,hope,5
P67,hope,4
P28,hope,3
P4,hope,3
P150,hope,5
P52,hope,4
P75,hope,5
P103,hope,5
P41,hope,5
P57,horn,3
P127,horn,3
P113,horn,3
P68,horn,2
P142,horn,3
P149,horn,1
P51,horn,2
P7,horn,3
P37,horn,3
P89,horn,3
P12,horn,1
P137,horn,2
P22,horn,3
P126,horn,3
P62,horse,2
P146,horse,2
P125,horse,3
P90,horse,4
P53,horse,1
P118,horse,3
P84,horse,2
P69,horse,2
P86,horse,3
P36,horse,1
P134,horse,3
P160,horse,5
P121,horse,2
P19,horse,3
P35,horse,3
P97,hot,3
P14,hot,4
P59,hot,3
P78,hot,2
P61,hot,3
P13,hot,5
P38,hot,3
P6,hot,4
P47,hot,3
P31,hot,3
P131,hour,3
P44,hour,3
P32,hour,3
P72,hour,3
P24,hour,3
P163,hour,3
P155,hour,3
P144,hour,3
P88,hour,3
P15,hour,3
P148,hour,3
P115,hour,3
P5,hour,4
P65,hour,3
P105,hour,3
P77,house,3
P104,house,4
P64,house,2
P91,house,3
P156,house,3
P71,house,4
P23,house,3
P43,house,3
P147,house,3
P106,house,4
P25,house,3
P50,house,2
P133,house,3
P159,house,3
P140,houses,4
P116,houses,3
P158,houses,3
P82,houses,4
P110,houses,5
P141,houses,3
P73,houses,3
P128,houses,2
P17,houses,2
P20,houses,3
P98,houses,3
P3,houses,3
P100,houses,3
P55,houses,4
P33,hug,5
P129,hug,3
P136,hug,4
P2,hug,4
P27,hug,5
P162,hug,4
P85,hug,4
P114,hug,4
P87,hug,3
P157,hug,3
P8,hug,4
P152,hug,4
P123,hug,4
P63,hug,4
P39,hug,3
P124,huge,3
P1,huge,2
P80,huge,2
P34,huge,2
P49,huge,1
P76,huge,2
P94,huge,2
P40,huge,2
P54,huge,1
P58,huge,2
P97,hundred,3
P14,hundred,3
P59,hundred,3
P78,hundred,2
P61,hundred,3
P13,hundred,2
P38,hundred,3
P6,hundred,2
P47,hundred,3
P31,hundred,3
P124,hung,3
P1,hung,2
P80,hung,2
P34,hung,2
P49,hung,2
P76,hung,2
P94,hung,2
P40,hung,1
P54,hung,1
P58,hung,3
P135,hungry,3
P117,hungry,3
P132,hungry,3
P102,hungry,3
P138,hungry,3
P108,hungry,2
P9,hungry,2
P67,hungry,2
P28,hungry,1
P4,hungry,2
P150,hungry,2
P52,hungry,2
P75,hungry,1
P103,hungry,3
P41,hungry,2
P79,hurried,3
P101,hurried,3
P18,hurried,2
P145,hurried,3
P119,hurried,2
P151,hurried,3
P26,hurried,3
P83,hurried,2
P29,hurried,2
P56,hurried,3
P96,hurried,2
P42,hurried,3
P92,hurried,4
P97,hurry,3
P14,hurry,2
P59,hurry,3
P78,hurry,3
P61,hurry,3
P13,hurry,2
P38,hurry,4
P6,hurry,3
P47,hurry,3
P31,hurry,3
P95,hurt,3
P154,hurt,2
P16,hurt,4
P74,hurt,3
P139,hurt,2
P111,hurt,4
P93,hurt,2
P45,hurt,3
P161,hurt,2
P130,hurt,3
P120,hurt,2
P30,hurt,3
P143,hurt,2
P11,hurt,3
P66,hurt,3
P81,hurt,3
P57,hush,4
P127,hush,3
P113,hush,4
P68,hush,4
P142,hush,4
P149,hush,4
P51,hush,5
P7,hush,3
P37,hush,3
P89,hush,3
P12,hush,5
P137,hush,3
P22,hush,3
P126,hush,3
P153,ice,3
P48,ice,3
P70,ice,2
P46,ice,4
P112,ice,3
P164,ice,3
P60,ice,3
P99,ice,3
P107,ice,1
P122,ice,3
P10,ice,3
P109,ice,3
P21,ice,3
P79,idea,3
P101,idea,3
P18,idea,5
P145,idea,3
P119,idea,3
P151,idea,2
P26,idea,3
P83,idea,3
P29,idea,4
P56,idea,2
P96,idea,2
P42,idea,3
P92,idea,4
P77,if,3
P104,if,3
P64,if,3
P91,if,3
P156,if,3
P71,if,3
P23,if,3
P43,if,3
P147,if,3
P106,if,3
P25,if,3
P50,if,3
P133,if,3
P159,if,3
P79,important,3
P101,important,3
P18,important,3
P145,important,3
P119,important,3
P151,important,2
P26,important,3
P83,important,1
P29,important,3
P56,important,2
P96,important,3
P42,important,3
P92,important,2
P131,indeed,3
P44,indeed,4
P32,indeed,3
P72,indeed,4
P24,indeed,3
P163,indeed,2
P155,indeed,4
P144,indeed,2
P88,indeed,3
P15,indeed,2
P148,indeed,3
P115,indeed,4
P5,indeed,5
P65,indeed,3
P105,indeed,3
P33,inside,3
P129,inside,3
P136,inside,4
P2,inside,3
P27,inside,3
P162,inside,3
P85,inside,2
P114,inside,4
P87,inside,3
P157,inside,3
P8,inside,3
P152,inside,4
P123,inside,4
P63,inside,3
P39,inside,3
P77,instead,3
P104,instead,3
P64,instead,3
P91,instead,3
P156,instead,3
P71,instead,4
P23,instead,3
P43,instead,3
P147,instead,3
P106,instead,3
P25,instead,3
P50,instead,2
P133,instead,3
P159,instead,3
P57,into,3
P127,into,3
P113,into,3
P68,into,3
P142,into,3
P149,into,4
P51,into,4
P7,into,3
P37,into,3
P89,into,3
P12,into,2
P137,into,3
P22,into,3
P126,into,3
P57,its,3
P127,its,3
P113,its,3
P68,its,3
P142,its,3
P149,its,3
P51,its,3
P7,its,3
P37,its,3
P89,its,3
P12,its,3
P137,its,3
P22,its,3
P126,its,3
P153,jack,2
P48,jack,3
P70,jack,3
P46,jack,1
P112,jack,1
P164,jack,1
P60,jack,2
P99,jack,2
P107,jack,1
P122,jack,1
P10,jack,1
P109,jack,1
P21,jack,1
P77,jam,3
P104,jam,4
P64,jam,4
P91,jam,3
P156,jam,3
P71,jam,2
P23,jam,3
P43,jam,4
P147,jam,4
P106,jam,3
P25,jam,3
P50,jam,4
P133,jam,3
P159,jam,4
P124,job,3
P1,job,2
P80,job,3
P34,job,2
P49,job,1
P76,job,1
P94,job,3
P40,job,2
P54,job,2
P58,job,2
P79,join,3
P101,join,3
P18,join,2
P145,join,3
P119,join,3
P151,join,4
P26,join,3
P83,join,3
P29,join,4
P56,join,4
P96,join,3
P42,join,3
P92,join,2
P131,jump,3
P44,jump,3
P32,jump,2
P72,jump,2
P24,jump,3
P163,jump,2
P155,jump,2
P144,jump,3
P88,jump,3
P15,jump,4
P148,jump,3
P115,jump,2
P5,jump,5
P65,jump,3
P105,jump,3
P124,jumped,3
P1,jumped,2
P80,jumped,3
P34,jumped,2
P49,jumped,3
P76,jumped,3
P94,jumped,3
P40,jumped,3
P54,jumped,1
P58,jumped,3
P124,jumping,3
P1,jumping,2
P80,jumping,3
P34,jumping,2
P49,jumping,3
P76,jumping,3
P94,jumping,3
P40,jumping,3
P54,jumping,2
P58,jumping,3
P135,jungle,3
P117,jungle,2
P132,jungle,2
P102,jungle,3
P138,jungle,3
P108,jungle,1
P9,jungle,1
P67,jungle,2
P28,jungle,1
P4,jungle,2
P150,jungle,3
P52,jungle,4
P75,jungle,1
P103,jungle,3
P41,jungle,1
P153,just,3
P48,just,3
P70,just,3
P46,just,3
P112,just,3
P164,just,3
P60,just,3
P99,just,3
P107,just,3
P122,just,3
P10,just,3
P109,just,3
P21,just,3
P153,keep,3
P48,keep,3
P70,keep,4
P46,keep,4
P112,keep,4
P164,keep,3
P60,keep,3
P99,keep,3
P107,keep,3
P122,keep,3
P10,keep,3
P109,keep,3
P21,keep,3
P131,kept,5
P44,kept,4
P32,kept,3
P72,kept,4
P24,kept,3
P163,kept,2
P155,kept,4
P144,kept,4
P88,kept,4
P15,kept,2
P148,kept,3
P115,kept,3
P5,kept,4
P65,kept,3
P105,kept,3
P131,kid,3
P44,kid,4
P32,kid,4
P72,kid,4
P24,kid,2
P163,kid,4
P155,kid,4
P144,kid,4
P88,kid,3
P15,kid,3
P148,kid,3
P115,kid,4
P5,kid,3
P65,kid,3
P105,kid,3
P124,kids,3
P1,kids,5
P80,kids,3
P34,kids,4
P49,kids,5
P76,kids,4
P94,kids,4
P40,kids,3
P54,kids,5
P58,kids,3
P33,kind,3
P129,kind,3
P136,kind,4
P2,kind,4
P27,kind,5
P162,kind,4
P85,kind,4
P114,kind,4
P87,kind,3
P157,kind,3
P8,kind,4
P152,kind,4
P123,kind,3
P63,kind,4
P39,kind,4
P95,king,4
P154,king,1
P16,king,1
P74,king,1
P139,king,1
P111,king,1
P93,king,1
P45,king,1
P161,king,1
P130,king,1
P120,king,1
P30,king,4
P143,king,1
P11,king,1
P66,king,1
P81,king,1
P97,kiss,3
P14,kiss,4
P59,kiss,3
P78,kiss,5
P61,kiss,3
P13,kiss,5
P38,kiss,4
P6,kiss,4
P47,kiss,3
P31,kiss,5
P124,kissed,4
P1,kissed,4
P80,kissed,3
P34,kissed,4
P49,kissed,5
P76,kissed,4
P94,kissed,4
P40,kissed,3
P54,kissed,5
P58,kissed,5
P124,kisses,4
P1,kisses,4
P80,kisses,3
P34,kisses,4
P49,kisses,5
P76,kisses,4
P94,kisses,4
P40,kisses,4
P54,kisses,5
P58,kisses,5
P97,kitchen,4
P14,kitchen,4
P59,kitchen,4
P78,kitchen,5
P61,kitchen,3
P13,kitchen,5
P38,kitchen,5
P6,kitchen,4
P47,kitchen,3
P31,kitchen,5
P79,kitten,4
P101,kitten,4
P18,kitten,2
P145,kitten,5
P119,kitten,4
P151,kitten,5
P26,kitten,5
P83,kitten,4
P29,kitten,4
P56,kitten,5
P96,kitten,5
P42,kitten,5
P92,kitten,5
P57,kittens,3
P127,kittens,3
P113,kittens,4
P68,kittens,4
P142,kittens,5
P149,kittens,5
P51,kittens,5
P7,kittens,4
P37,kittens,4
P89,kittens,3
P12,kittens,5
P137,kittens,4
P22,kittens,4
P126,kittens,4
P124,knees,3
P1,knees,2
P80,knees,3
P34,knees,3
P49,knees,3
P76,knees,3
P94,knees,3
P40,knees,3
P54,knees,5
P58,knees,3
P95,knew,5
P154,knew,3
P16,knew,2
P74,knew,3
P139,knew,4
P111,knew,2
P93,knew,3
P45,knew,3
P161,knew,3
P130,knew,3
P120,knew,3
P30,knew,4
P143,knew,2
P11,knew,3
P66,knew,2
P81,knew,3
P57,knock,3
P127,knock,3
P113,knock,2
P68,knock,2
P142,knock,3
P149,knock,1
P51,knock,3
P7,knock,3
P37,knock,3
P89,knock,3
P12,knock,3
P137,knock,2
P22,knock,3
P126,knock,2
P79,knocked,3
P101,knocked,3
P18,knocked,3
P145,knocked,4
P119,knocked,3
P151,knocked,3
P26,knocked,4
P83,knocked,3
P29,knocked,2
P56,knocked,2
P96,knocked,3
P42,knocked,3
P92,knocked,1
