word,female_target,male_target,male_score
</s>,0.6998336954089233,0.695567488247554,-0.004266207161369273
1,0.7379829074572755,0.7417188847593807,0.0037359773021052867
2,0.2152598503358882,0.21583495062400326,5.751002881150546e-4
3,0.7039165117463317,0.7066914434360906,0.0027749316897588416
4,0.7568766234087342,0.7604329860332333,0.0035563626244990987
5,0.8041019615088205,0.8074581078371044,0.003356146328283849
6,0.7586884263879027,0.7623589095798907,0.0036704831919880387
7,0.15624216780655323,0.1562411785258134,-9.892807398270698e-7
a,0.9998749101143123,0.9999030514433114,2.814132899908728e-5
â,0.8909015012155115,0.8935230957082688,0.00262159449275734
about,0.9999135287862508,0.9999268857368911,1.3356950640308618e-5
above,0.9999506962974213,0.999938562242608,-1.2134054813262019e-5
absolutely,0.9999467263255339,0.999938527269995,-8.19905553894884e-6
across,0.9999306687592807,0.9999333294295649,2.6606702842046914e-6
afraid,0.9998982170821887,0.9999185649949237,2.0347912734974827e-5
after,0.9999699445784743,0.9999320069105978,-3.7937667876519754e-5
afternoon,0.999968001628522,0.9999356500474108,-3.235158111114522e-5
again,0.9999532030914811,0.9999380830569697,-1.5120034511317826e-5
against,0.9999665398661546,0.999935776234055,-3.076363209952859e-5
ago,0.9999270158153849,0.9999315999493712,4.584133986296202e-6
ah,0.9999654712235424,0.9999292613559758,-3.62098675665834e-5
ahead,0.9999708365219891,0.999929354616501,-4.148190548813879e-5
air,0.999936307923908,0.9999342177421928,-2.090181715153072e-6
alan,0.9999346453011109,0.9999342086985451,-4.366025657676076e-7
albie,0.9999519225387157,0.9999387428411304,-1.3179697585297134e-5
alice,0.9999606777213874,0.9999379289646941,-2.274875669328047e-5
all,0.999903588406544,0.9999196986000246,1.6110193480578516e-5
alligator,0.9999518054746499,0.9999387881883786,-1.301728627134402e-5
almost,0.9999251487194996,0.9999318353479214,6.686628421848084e-6
alone,0.9999684748895172,0.999934964453012,-3.351043650523522e-5
along,0.999952421940289,0.9999385309735134,-1.3890966775620406e-5
already,0.999952620093854,0.9999388189666374,-1.380112721660609e-5
also,0.9999169497879763,0.9999281508205059,1.1201032529606358e-5
always,0.999898823691331,0.9999189851060745,2.016141474348032e-5
am,0.9997002788033624,0.9997865527633253,8.627395996285703e-5
amelia,0.9999347953458582,0.9999350935925045,2.98246646379674e-7
amos,0.9998548393702742,0.9998948712003721,4.0031830097930765e-5
an,0.999952765621636,0.999936252652869,-1.651296876703512e-5
and,0.9999577237865351,0.9999367600899705,-2.096369656467978e-5
angelina,0.9999710261645828,0.9999308624906176,-4.016367396519893e-5
angry,0.9999569492485666,0.9999379686490005,-1.8980599566065237e-5
animals,0.9999178842368495,0.999928871611344,1.0987374494564328e-5
anna,0.9999574361940284,0.9999372397657039,-2.0196428324514848e-5
annabelle,0.99996996541162,0.9999325762449861,-3.738916663387215e-5
anne,0.9999693228727287,0.9999047893405366,-6.453353219204594e-5
