word,female_target,male_target,male_score
</s>,0.6991278435034076,0.6953189366157708,-0.003808906887636798
1,0.8848241084065676,0.8871027331132747,0.002278624706707144
2,0.06941323238046511,0.0696821475262363,2.6891514577119524e-4
3,0.8209023186164656,0.8237312877095154,0.00282896909304986
4,0.8826464554514679,0.8849835563105555,0.0023371008590875597
5,0.8349538023482875,0.8373346969488598,0.0023808946005722254
6,0.8482514801889729,0.8509874791695022,0.0027359989805293417
7,0.05844109992816272,0.05833758783026236,-1.0351209790035454e-4
a,0.9998908615414595,0.9999369481318009,4.6086590341443134e-5
â,0.8996118920192145,0.9019003649391055,0.0022884729198909826
about,0.9999629795647599,0.9999690769033561,6.097338596244839e-6
above,0.9999673318416704,0.9999724948889306,5.1630472601704724e-6
absolutely,0.9999757872984388,0.9999698534573259,-5.9338411129150614e-6
across,0.9999767847860717,0.99996850386716,-8.280918911696133e-6
afraid,0.9999581854862276,0.9999708858225022,1.270033627454037e-5
after,0.9999700697719052,0.9999269115370657,-4.315823483946879e-5
afternoon,0.999979968066586,0.9999559283050943,-2.4039761491678746e-5
again,0.9999414136189974,0.9999660932778394,2.46796588420084e-5
against,0.9999750702010135,0.9999686263971871,-6.443803826416961e-6
ago,0.9999515124351429,0.9999692402306145,1.7727795471600416e-5
ah,0.9998979278320786,0.9999434360204505,4.550818837190107e-5
ahead,0.9999585455432629,0.9999717143866221,1.3168843359223636e-5
air,0.9999717869869554,0.9999699579986503,-1.8289883051414435e-6
alan,0.9999335654749728,0.9999626278380697,2.9062363096854504e-5
albie,0.9999765865958665,0.999968992828284,-7.593767582525501e-6
alice,0.9999788871449797,0.9999648600070987,-1.4027137881011953e-5
all,0.9999575261594874,0.9999681251487131,1.059898922572966e-5
alligator,0.9999789456221547,0.9999647147742207,-1.4230847934060264e-5
almost,0.9999776573388988,0.9999630882530856,-1.4569085813209703e-5
alone,0.9999780655444508,0.9999682593853183,-9.806159132486059e-6
along,0.9999645677631387,0.9999723581748968,7.790411758135107e-6
already,0.9999613294241143,0.9999723536925448,1.1024268430470663e-5
also,0.9999704539352767,0.9999717991570553,1.345221778525918e-6
always,0.9998985038707359,0.9999443040840185,4.5800213282598534e-5
am,0.9998593587767518,0.9999188459134998,5.9487136747971014e-5
amelia,0.9999682579760181,0.9999726034138023,4.34543778426999e-6
amos,0.9999511834782815,0.9999701243838385,1.8940905556985577e-5
an,0.9999221189399456,0.999956673964232,3.4555024286397895e-5
and,0.999927418948103,0.9999597096925681,3.229074446509106e-5
angelina,0.9999708364252722,0.9999724799697011,1.6435444288864787e-6
angry,0.9999317324335287,0.9999619445377912,3.021210426246146e-5
animals,0.9999536686947837,0.9999709927096586,1.7324014874864346e-5
anna,0.999922340964544,0.9999575196551295,3.517869058544676e-5
annabelle,0.9999756807125086,0.9999702813670559,-5.399345452739013e-6
anne,0.9999735585850451,0.9999707069329442,-2.8516521008992157e-6
another,0.9999800872889436,0.9999561883090926,-2.3898979851000313e-5
answer,0.9999772924438767,0.9999693708539461,-7.921589930570683e-6
answered,0.9999801105998639,0.999964708960263,-1.5401639600898243e-5
any,0.9998437998167533,0.9999100178094046,6.621799265127404e-5
anymore,0.9999661554065439,0.9999736103232916,7.454916747695606e-6
anyone,0.9999622283922802,0.9999730072662083,1.077887392808563e-5
anything,0.9999645710411771,0.9999721640523546,7.593011177475795e-6
anyway,0.999793497081488,0.9998747852607269,8.128817923891418e-5
anywhere,0.9999724596662131,0.9999725776725966,1.1800638355374815e-7
apple,0.9999518487354337,0.9999689394400596,1.7090704625855047e-5
apples,0.9999625104455389,0.9999715939937359,9.08354819706414e-6
applesauce,0.9999636134829704,0.9999725182335495,8.90475057913065e-6
are,0.9999800690944808,0.9999573155891202,-2.27535053606287e-5
arm,0.9999459363085299,0.9999668009599487,2.0864651418817104e-5
arms,0.9999635367943736,0.9999717275772259,8.190782852302014e-6
arnie,0.9999800862388664,0.9999637339618657,-1.6352277000697413e-5
around,0.9999540489882615,0.9999710270513313,1.6978063069883476e-5
arrived,0.9999796309000644,0.9999634103662558,-1.622053380856414e-5
arthur,0.9999770574320458,0.9999630378353664,-1.4019596679348822e-5
as,0.9999558756955399,0.9999688391259347,1.2963430394807851e-5
ask,0.9999250916688576,0.9999573583054442,3.226663658661977e-5
asked,0.9999727435635173,0.9999708660685747,-1.8774949426259013e-6
asleep,0.999980175594809,0.9999621289779064,-1.8046616902633872e-5
at,0.9999631890254289,0.9999363812834183,-2.680774201058167e-5
ate,0.999967700951228,0.9999248962053647,-4.2804745863267435e-5
away,0.9997762592750804,0.9998615046613007,8.524538622034505e-5
b,0.9990297522766516,0.9992326179194425,2.028656427909281e-4
babar,0.999912838392449,0.9999523347235683,3.9496331119215355e-5
baby,0.9997350719660953,0.9998312953286197,9.622336252435026e-5
back,0.9998296524865788,0.9998994148180165,6.976233143762833e-5
bad,0.9998704837157878,0.9999267991864745,5.631547068674081e-5
bag,0.9998888506684641,0.9999375823439448,4.873167548069546e-5
ball,0.9999451033982629,0.999965704388906,2.0600990643049322e-5
balloon,0.9999649529288741,0.999972617141858,7.66421298392661e-6
balloons,0.9999694617869894,0.9999726902282924,3.2284413029604053e-6
band,0.9999098268024148,0.9999511451474361,4.131834502130172e-5
bang,0.999917049723208,0.999954779546898,3.772982368999145e-5
barn,0.9999493057727703,0.999969063660725,1.975788795471889e-5
basket,0.999978084701979,0.9999580624500805,-2.002225189856599e-5
bat,0.9999652280999604,0.9999545255056163,-1.0702594344103034e-5
bath,0.9999648788545091,0.9999645873534255,-2.9150108360465055e-7
bats,0.9999727771287108,0.9999574434632565,-1.533366545425352e-5
be,0.999975219376341,0.9999473360760593,-2.7883300281694723e-5
beach,0.9999650152154571,0.9999724433570969,7.428141639787e-6
beans,0.999973939296773,0.9999714305652038,-2.5087315692617906e-6
bear,0.9999767592042984,0.9999684379199923,-8.321284306056498e-6
bears,0.9999794706699052,0.9999652409237865,-1.4229746118754605e-5
beautiful,0.999975739440723,0.9999682569359973,-7.482504725708772e-6
became,0.9999770677023647,0.9999681705064578,-8.897195906909516e-6
because,0.9999778114431372,0.9999681031877814,-9.708255355844742e-6
become,0.9999798768932758,0.9999582290661575,-2.1647827118331797e-5
bed,0.9999776803442872,0.9999606484725736,-1.7031871713646396e-5
