word,female_target,male_target,male_score
</s>,0.6814426648023559,0.6801637166779995,-0.0012789481243564715
1,0.8202799045945295,0.8212069393759773,9.270347814478441e-4
a,0.9998617687492783,0.9998739617381197,1.2192988841364105e-5
able,0.9999847239495956,0.9999674434344399,-1.728051515570428e-5
about,0.9999594976723806,0.9999581738664872,-1.3238058933495722e-6
above,0.9999840179148731,0.9999667616609018,-1.7256253971309476e-5
acie,0.9999854444524555,0.9999723730170391,-1.3071435416400767e-5
across,0.9999523889313507,0.9999519103505677,-4.78580783003224e-7
actually,0.9998788081171354,0.999889729883156,1.0921766020688395e-5
afraid,0.9999479144969252,0.999948012971819,9.84748937948865e-8
after,0.9999861374153379,0.9999690729075881,-1.706450774985324e-5
afternoon,0.9999845237201854,0.9999662679975172,-1.8255722668225616e-5
again,0.9999625967668087,0.9999598382961394,-2.7584706692174166e-6
against,0.9999727186848923,0.9999671150210927,-5.603663799647052e-6
age,0.9999831439080914,0.9999639447184577,-1.9199189633667402e-5
ago,0.9999517619700349,0.999951328095548,-4.338744868936928e-7
ahead,0.9999850496997295,0.9999733811682395,-1.1668531489927858e-5
ai,0.9999328374732446,0.9999356679547247,2.8304814800872435e-6
air,0.999950031515585,0.999949240709109,-7.908064760808742e-7
al,0.9999176062298873,0.9999224040963439,4.797866456573985e-6
alive,0.9999863118226686,0.9999706772030268,-1.5634619641824443e-5
all,0.9999177707114554,0.9999224487024908,4.6779910354288745e-6
allowed,0.9999856496727529,0.9999730556187028,-1.2594054050185655e-5
almost,0.9999756117946316,0.9999694618631945,-6.149931437104961e-6
alone,0.9999835307922869,0.9999646659691017,-1.886482318513849e-5
along,0.999976300876885,0.9999696594590429,-6.641417842123687e-6
already,0.9999752210167708,0.9999687330177179,-6.487999052895432e-6
also,0.9999603641058059,0.9999582524297153,-2.1116760906547682e-6
although,0.9999536201119675,0.9999532628564081,-3.572555594688609e-7
always,0.9998671206795933,0.9998792121858501,1.2091506256806106e-5
am,0.9999298869840876,0.9999337883869783,3.901402890749139e-6
american,0.9999851779112497,0.999973937437622,-1.1240473627771586e-5
among,0.9999806516295041,0.9999723745614187,-8.277068085371653e-6
an,0.9999792251524472,0.9999700158867617,-9.209265685483636e-6
and,0.9999831105599462,0.9999709260647246,-1.2184495221556624e-5
anger,0.9999837689592821,0.999964250095785,-1.951886349704779e-5
animal,0.9999677071302768,0.9999640322862853,-3.674843991552379e-6
another,0.9999864103090955,0.9999692339663405,-1.7176342754998686e-5
