word,female_target,male_target,male_score
</s>,0.7015910890674261,0.6985028223874716,-0.0030882666799544323
1,0.7596880358431691,0.7623366257661156,0.002648589922946476
2,0.8269380756316411,0.8291605821574328,0.002222506525791701
3,0.7762289798734918,0.7788424357190582,0.0026134558455663814
4,0.7702879171096347,0.772862551445845,0.002574634336210302
5,0.6663211776245931,0.669073778324629,0.002752600700035912
6,0.7797280912116658,0.7823431362809732,0.002615045069307431
7,0.8533175349760025,0.8551449007941541,0.0018273658181515717
a,0.9999540345829591,0.9999424424603786,-1.1592122580506015e-5
â,0.9118311886659934,0.9135613605813627,0.001730171915369283
about,0.9999565920335587,0.9999508221088058,-5.769924752874189e-6
above,0.9999678083864576,0.9999268087075849,-4.099967887272182e-5
absolutely,0.9999689498507386,0.9999453099477618,-2.3639902976824168e-5
across,0.9999710521910544,0.9999470556783508,-2.3996512703572392e-5
afraid,0.9999402406360828,0.9999441593534446,3.91871736182825e-6
after,0.9999444427373604,0.9998822333662469,-6.220937111345304e-5
afternoon,0.9999677743107402,0.9999249756829558,-4.27986277844461e-5
again,0.9999333709312106,0.9999410805189688,7.709587758197856e-6
against,0.9999592728975609,0.9999513110791207,-7.96181844020527e-6
ago,0.9999637194210453,0.9999499912509562,-1.3728170089155611e-5
ah,0.9999622538754327,0.9999475608288992,-1.4693046533453824e-5
ahead,0.9999713349678325,0.9999372023214398,-3.4132646392737165e-5
air,0.9999432838273372,0.9999449592748455,1.6754475082869646e-6
alan,0.9999639652894948,0.9999441176263788,-1.9847663116023817e-5
albie,0.9999616989704712,0.9999484355604012,-1.3263410069908055e-5
alice,0.9999697799444969,0.9999438523218217,-2.5927622675170348e-5
all,0.99993078331012,0.9999038414177347,-2.694189238527933e-5
alligator,0.999965379997718,0.9999469466903221,-1.843330739581539e-5
almost,0.9999704058803465,0.9999454643985571,-2.49414817893312e-5
alone,0.9999678655880118,0.9999245198511759,-4.334573683584253e-5
along,0.9999630847747218,0.9999473951139503,-1.568966077158951e-5
already,0.9999718797498071,0.9999376480740065,-3.423167580052233e-5
also,0.9999654197974505,0.9999454316062689,-1.998819118154138e-5
always,0.999957846191774,0.999946720525657,-1.1125666116940103e-5
am,0.9999444755687316,0.9999433443350899,-1.131233641649132e-6
amelia,0.9999676766075617,0.9999485801215979,-1.9096485963765453e-5
amos,0.9999604793131418,0.9999514823145279,-8.996998613897134e-6
an,0.9999650217834701,0.9999474422701807,-1.7579513289400772e-5
and,0.9999516919369619,0.9999483917994955,-3.3001374664110017e-6
angelina,0.9999678737322244,0.9999496697197913,-1.8204012433131744e-5
angry,0.9999645377822038,0.9999506331039616,-1.3904678242249169e-5
animals,0.999939614035591,0.9999430666132101,3.4525776191340896e-6
anna,0.9999668107353794,0.99994858769037,-1.822304500942451e-5
annabelle,0.9999684746229338,0.999927655871638,-4.081875129580137e-5
anne,0.9999650967402345,0.9999197716453817,-4.532509485277725e-5
another,0.9999644518362163,0.9999169695873418,-4.7482248874519684e-5
answer,0.9999684094319031,0.9999252989716558,-4.311046024729759e-5
answered,0.9999654182061158,0.9999184282606779,-4.6989945437947434e-5
any,0.9999555696150254,0.9999493983355209,-6.171279504529892e-6
anymore,0.9999720623323055,0.9999379710499638,-3.409128234166392e-5
anyone,0.9999716310951322,0.9999382540166485,-3.3377078483720624e-5
anything,0.9999495785523271,0.9999491736684963,-4.0488383079573254e-7
anyway,0.9999505991879803,0.9999483178628568,-2.2813251235875853e-6
anywhere,0.9999631584120449,0.999914134598488,-4.902381355686991e-5
apple,0.9999660209675127,0.9999236065949256,-4.241437258711844e-5
apples,0.9999700456788037,0.9999331956108115,-3.685006799214463e-5
applesauce,0.9999718174953162,0.9999353310013288,-3.6486493987353263e-5
are,0.9999458259237909,0.9998840968759147,-6.172904787615785e-5
arm,0.9999685238133272,0.9999464209535838,-2.210285974346693e-5
arms,0.9999675042124465,0.9999496768557908,-1.7827356655675253e-5
arnie,0.9999725920715636,0.9999421535997705,-3.04384717931816e-5
around,0.999955814505992,0.9999508465831806,-4.9679228114607454e-6
arrived,0.9999722023659511,0.9999400722939638,-3.2130071987324094e-5
arthur,0.9999721115651445,0.999942103181555,-3.0008383589574805e-5
as,0.9999641644435412,0.9999476674218313,-1.649702170991585e-5
ask,0.9999442457168067,0.9999444384571161,1.9274030937932451e-7
asked,0.9999715373651235,0.9999449780857952,-2.6559279328264296e-5
asleep,0.9999551855678177,0.9998982706068307,-5.6914960987031193e-5
at,0.9999595011757894,0.9999116331284386,-4.7868047350796417e-5
ate,0.9999304397583566,0.9998614637814583,-6.897597689825563e-5
away,0.9999539757107283,0.999947821065286,-6.154645442291162e-6
b,0.998724713348247,0.9989068736225881,1.8216027434114768e-4
babar,0.9999451376050205,0.9999460793270224,9.417220019347639e-7
baby,0.9998112940624919,0.9998590723942182,4.777833172631141e-5
back,0.9998864421320869,0.9999120835213127,2.5641389225783406e-5
bad,0.9998772867885092,0.999906253574219,2.8966785709849674e-5
bag,0.9998944727728342,0.9999170136888121,2.2540915977975473e-5
ball,0.9999131021256984,0.999909668276847,-3.4338488513752097e-6
balloon,0.9999570376066108,0.9999443916231063,-1.2645983504477876e-5
balloons,0.9999587340629864,0.9999462682661941,-1.2465796792260342e-5
