word,female_target,male_target,male_score
</s>,0.7040373258189979,0.7007475756592542,-0.003289750159743754
1,0.7166288973482203,0.7192771539730938,0.0026482566248734463
2,0.6067755511349258,0.6088625099937258,0.0020869588588000587
3,0.6908396469369877,0.6939927729557281,0.003153126018740404
4,-0.022707408182932886,-0.02276383182167995,-5.6423638747065546e-5
5,0.7189234156777189,0.7217379854750948,0.002814569797375932
6,0.7537320339487003,0.7566337788825674,0.0029017449338671897
7,0.7424084621203746,0.7452609792075708,0.002852517087196249
a,0.9999136851870767,0.9999232909723351,9.605785258437471e-6
â,0.8942729460913917,0.8962852352021777,0.002012289110785992
about,0.9999589092744221,0.9999401206860177,-1.8788588404428097e-5
above,0.9999627212588905,0.9999252939445558,-3.742731433475921e-5
absolutely,0.9999436132571066,0.9999409097481151,-2.7035089914528854e-6
across,0.9999630084927437,0.999923741750495,-3.926674224863369e-5
afraid,0.9999157260670494,0.9999276990798681,1.1973012818744522e-5
after,0.9999568118132549,0.9999060130209119,-5.0798792343043075e-5
afternoon,0.9999595489204308,0.9999126881931846,-4.6860727246245126e-5
again,0.9999329756936132,0.9999362194243926,3.243730779423082e-6
against,0.9999594043811392,0.9999409069160345,-1.8497465104627686e-5
ago,0.999961915456821,0.9999339304240524,-2.798503276857378e-5
ah,0.9999442166265766,0.9999381428263875,-6.0738001891325055e-6
ahead,0.9999549998045639,0.9999417749916539,-1.3224812909995443e-5
air,0.9999539817482305,0.9999403282500534,-1.3653498177057521e-5
alan,0.9998856393064378,0.9999103934043204,2.475409788260663e-5
albie,0.9999358864341024,0.9999379045927704,2.0181586680712016e-6
alice,0.9999547023260517,0.9999416623437911,-1.3039982260543148e-5
all,0.9997725162630279,0.9998288136619385,5.629739891066521e-5
alligator,0.9999517623067945,0.9999421006199207,-9.661686873774222e-6
almost,0.9999466416243002,0.9999414747146516,-5.1669096486905985e-6
alone,0.9999626661870559,0.9999390033010862,-2.366288596966637e-5
along,0.9999439218450734,0.9999404473206728,-3.4745244006373355e-6
already,0.9999242467344406,0.9999326843544034,8.4376199628311e-6
also,0.999947844101306,0.9999413398556298,-6.504245676164366e-6
always,0.9998289423536271,0.9998717081362243,4.276578259720942e-5
am,0.999700040439934,0.9997727023485501,7.266190861610067e-5
amelia,0.9999150974913296,0.9999280752409538,1.2977749624276669e-5
amos,0.9999371538888769,0.9999385141298338,1.3602409568713725e-6
an,0.9999238031111927,0.9999313859177721,7.5828065794203425e-6
and,0.999873905114696,0.9999027923007465,2.8887186050541303e-5
angelina,0.999948141791107,0.9999418101596385,-6.331631468570187e-6
angry,0.9999281090988192,0.9999340854349507,5.976336131419124e-6
