word,female_target,male_target,male_score
</s>,0.6720890762973313,0.6689839508831233,-0.003105125414207932
a,0.9997985990930448,0.9998530197008232,5.4420607778382646e-5
abby,0.9998084751910471,0.9998624898945901,5.401470354304827e-5
able,0.9999835991367212,0.9999676117571511,-1.5987379570092664e-5
about,0.999959610490512,0.9999652442969833,5.633806471339042e-6
above,0.9999814994469219,0.9999697794141681,-1.1720032753848031e-5
according,0.9999642275559371,0.9999672048316738,2.977275736726348e-6
across,0.9999528104233444,0.9999617105978625,8.900174518156057e-6
act,0.9999601301561905,0.9999633248982999,3.1947421094136175e-6
actually,0.999940309181409,0.9999548517271626,1.4542545753615244e-5
added,0.9999589200998028,0.9999634688714145,4.548771611712077e-6
address,0.9999711242117901,0.9999688420166574,-2.2821951327633982e-6
adler,0.9999814817761724,0.9999698159279627,-1.166584820966321e-5
afford,0.9998165441415968,0.9998684567554758,5.191261387893498e-5
afraid,0.9998469128481906,0.9998912236413383,4.431079314770603e-5
after,0.9999784103506831,0.9999702017736507,-8.208577032431386e-6
afternoon,0.9999818972733759,0.9999710207055983,-1.0876567777651225e-5
again,0.9999601060605143,0.9999649782721154,4.8722116010591066e-6
against,0.9999789359851221,0.9999702374203142,-8.698564807896325e-6
age,0.9999788774365859,0.9999380046448892,-4.087279169662228e-5
agnes,0.9999870058786301,0.9999606780954811,-2.6327783149038275e-5
ago,0.9999839351991823,0.9999628141452126,-2.1121053969674897e-5
ahead,0.9999626253592279,0.9999667289806826,4.1036214547540695e-6
ai,0.9999059055225947,0.9999328796306218,2.6974108027100208e-5
air,0.9999354709282963,0.9999514475247206,1.5976596424382983e-5
alan,0.9999281749647144,0.9999478896548646,1.971469015016325e-5
alex,0.9999842706160321,0.9999654771111177,-1.8793504914405013e-5
alive,0.9999840334700509,0.9999675578249979,-1.647564505302679e-5
all,0.9999675890913616,0.9999633514761603,-4.2376152012968404e-6
almost,0.9999799015063261,0.9999704798880567,-9.421618269445098e-6
alone,0.9999862025594932,0.9999667194979279,-1.9483061565295223e-5
along,0.9999851224550054,0.9999650992339514,-2.002322105398857e-5
already,0.9999625895367371,0.9999665289584705,3.939421733378801e-6
also,0.9999689909904774,0.9999682289218516,-7.6206862587024915e-07
although,0.9999858324912979,0.9999661961052884,-1.9636386009547202e-5
always,0.9999185271911785,0.999941561947636,2.3034756457485095e-5
am,0.9998032536648999,0.99985751860783,5.426494293014894e-5
america,0.9999510130880159,0.9999614032782723,1.0390190256392984e-5
american,0.9999547028794883,0.9999634300826865,8.727203198222178e-6
an,0.9999154629225717,0.9999399070413535,2.444411878177455e-5
ancient,0.9999841281888242,0.9999690603494422,-1.506783938198808e-5
and,0.9999052122470116,0.9999331620241242,2.7949777112623586e-5
andreas,0.9999647348237708,0.9999676122205912,2.8773968203665845e-6
anne,0.9999801888170974,0.9999697031906901,-1.0485626407263915e-5
another,0.9999873595742694,0.9999660485337102,-2.1311040559246486e-5
answer,0.9999799447806662,0.9999707358165959,-9.208964070306358e-6
answered,0.9999855033965374,0.9999688605629478,-1.6642833589597394e-5
any,0.9998920537148392,0.9999245917213065,3.253800646729754e-5
anyone,0.9999805313040528,0.9999708389162532,-9.692387799686841e-6
anything,0.9999845660477014,0.9999689823390776,-1.5583708623756465e-5
anyway,0.9998856181073591,0.9999200779551128,3.445984775374278e-5
apartment,0.9999779624294621,0.9999709241713631,-7.038258099001382e-6
appeared,0.999959587760484,0.9999651838591229,5.596098638926961e-6
are,0.99998349580199275,0.999968605355005,-1.4890446987769757e-5
area,0.9999662941442947,0.9999675744646546,1.2803203598421575e-6
aris,0.9999432491581888,0.9999563104800988,1.3061321910035062e-5
arm,0.999879146307785,0.9999148557408657,3.570943308073282e-5
arms,0.9999124644917693,0.9999377537531094,2.5289261340155633e-5
armstrong,0.9999839909680851,0.9999697303013406,-1.426066674448112e-5
around,0.999928418559302,0.9999487352611215,2.0316701819456107e-5
arrived,0.9999742928288763,0.9999699324494303,-4.360379445955687e-6
art,0.999974377321605,0.9999682949474603,-6.082374144678049e-6
as,0.9998984980027276,0.9999271334683486,2.86354656210408e-5
aside,0.9999760241094524,0.9999701573353115,-5.866774140939057e-6
ask,0.999829106127852,0.9998762271288165,4.712100096448957e-5
asked,0.9999590120696773,0.9999644449744086,5.432904731317301e-6
asking,0.9999600338594976,0.9999648668091136,4.832949615951598e-6
asks,0.9998842378224061,0.9999168785899171,3.264076751097189e-5
asleep,0.9999861281904756,0.9999660969572608,-2.003123321481226e-5
at,0.9999769570311307,0.9999664286619417,-1.0528369188911313e-5
attack,0.9999534617829006,0.9999611342861855,7.672503284927856e-6
attention,0.9999853867326334,0.9999531115101563,-3.2275222477062826e-5
aunt,0.999950095292776,0.9999601607785167,1.0065485740673452e-5
away,0.9998617827397918,0.9999020528137506,4.027007395879245e-5
baby,0.9998248922954431,0.9998749125393022,5.0020243859028035e-5
back,0.9996988994673592,0.9997736292984261,7.472983106682207e-5
bad,0.9998453239051391,0.9998899454136292,4.462150849005031e-5
bag,0.9999685959380662,0.9999638476559656,-4.748282100619505e-6
bar,0.9998992892447225,0.999928761251921,2.947200719849441e-5
bathroom,0.9999777195802834,0.9999715384292376,-6.181151045780986e-6
be,0.9999713717407005,0.9999281915754498,-4.318016525073354e-5
beach,0.9999730701637928,0.9999699461057259,-3.124058066905633e-6
beautiful,0.9999511932215228,0.9999613124088753,1.0119187352497505e-5
became,0.9999830426320956,0.9999692867701108,-1.3755861984821038e-5
because,0.9999780222384171,0.9999703250053431,-7.69723307403325e-6
become,0.999985915861273,0.9999579249149171,-2.7990946355860302e-5
bed,0.9999837474248489,0.9999575493579257,-2.6198066923166508e-5
bedroom,0.9999840543840423,0.9999692913126864,-1.4763071355838875e-5
been,0.9999744659667039,0.9999299041945037,-4.456177220024671e-5
beer,0.999975202791495,0.9999304540142362,-4.4748777258796224e-5
before,0.999986794444071,0.9999641431601397,-2.2651283931307553e-5
began,0.9999861449150707,0.9999588223016694,-2.7322613401215e-5
behind,0.9999849902775229,0.9999680179245591,-1.6972352963717796e-5
being,0.9999759705230691,0.9999329142606748,-4.305626239431426e-5
believe,0.9999725469149225,0.999925338122944,-4.7208791978503584e-5
believed,0.9999803776195662,0.9999402726459276,-4.010497363859944e-5
belly,0.9999815386735469,0.9999481762880642,-3.3362385482682555e-5
below,0.9999829019000974,0.9999481249284506,-3.477697164677718e-5
beneath,0.9999862053295985,0.9999554335131293,-3.0771816469155056e-5
beside,0.9999863373126926,0.999956716168795,-2.9621143897595736e-5
best,0.9999770069815752,0.9999337811040194,-4.3225877555785885e-5
beth,0.999969725731796,0.9999214803539561,-4.8245377839872816e-5
better,0.9999647506413979,0.9999116576322378,-5.309300916012116e-5
between,0.9999701826705022,0.9999212832971728,-4.8899373329414075e-5
beyond,0.999983498421212,0.9999693034020782,-1.419501913380028e-5
big,0.9999679383270226,0.999927424028849,-4.0514298173532914e-5
billy,0.999973478355181,0.9999654062410994,-8.072114081603132e-6
bit,0.9999809329453166,0.9999508880106809,-3.004493463576452e-5
black,0.9998380311820436,0.9998843856763782,4.635449433454397e-5
blood,0.9999801505588481,0.9999674922532604,-1.265830558772052e-5
blue,0.9999835320714124,0.9999640290970152,-1.950297439723414e-5
board,0.9999402501392516,0.9999557027168057,1.545257755408702e-5
bobby,0.9999281442554602,0.9999456108893403,1.7466633880136584e-5
body,0.9999328456201114,0.9999506729792849,1.7827359173439028e-5
book,0.9999601946804937,0.9999639402731624,3.7455926686913443e-6
books,0.9999629390068092,0.9999659407035438,3.001696734616921e-6
born,0.999975183928618,0.9999697422375146,-5.441691103391655e-6
both,0.9999827979388943,0.9999514740186601,-3.132392023419417e-5
bottle,0.9999662756177912,0.9999150998454241,-5.117577236701809e-5
bought,0.9999844105405383,0.9999544126650206,-2.999787551771771e-5
box,0.9999535815360353,0.9999573677871231,3.7862510877673117e-6
boy,0.999955342360327,0.9999623800509798,7.037690652800244e-6
boys,0.9999627385709611,0.9999659363307896,3.1977598284882447e-6
br,0.9999332627320083,0.9999443938639385,1.1131131930186555e-5
brain,0.9999390539046048,0.9999548980542367,1.5844149631849547e-5
bread,0.9999724302090878,0.9999697169874513,-2.713221636474472e-6
breath,0.9999869371906795,0.9999659531169718,-2.0984073707763784e-5
bright,0.9999811652326551,0.9999428837687097,-3.82814639454665e-5
bring,0.9999846605575891,0.999962734936722,-2.192562086700267e-5
broke,0.9999839499971699,0.9999682017930227,-1.5748204147181255e-5
broken,0.9999833391717844,0.9999696764476808,-1.3662724103635782e-5
brother,0.9999858954066408,0.9999538639370109,-3.203146962993397e-5
brought,0.9999862987355993,0.999961155309107,-2.5143426492291177e-5
brown,0.9999741499118882,0.999969769740054,-4.380171834128532e-6
building,0.9999720627991407,0.9999689416248171,-3.1211743236614353e-6
built,0.9999777095014704,0.9999677656158544,-9.943885615926185e-6
business,0.9999752277846953,0.999969575028906,-5.652755789231634e-6
busy,0.9998381107693208,0.9998841193176755,4.600854835468127e-5
but,0.9999584387898154,0.9999605578697884,2.1190799730508303e-6
buy,0.9996320625887719,0.9997174627612845,8.540017251257304e-5
by,0.9997504608782762,0.9998109518293303,6.049095105409297e-5
ca,0.999769969501006,0.9998303212256731,6.035172466700711e-5
call,0.9999494665601163,0.9999574809026736,8.014342557260967e-6
called,0.9999798616506039,0.9999691490821527,-1.0712568451198834e-5
calling,0.9999804655841427,0.9999683388275121,-1.2126756630537194e-5
calls,0.9999562478019701,0.9999617844938977,5.53669192759898e-6
came,0.9999625903783773,0.9999660550768832,3.464698505872832e-6
can,0.9998784541820185,0.9999144732952644,3.6019113245910894e-5
caprino,0.9999319981616217,0.9999509704765229,1.8972314901222198e-5
car,0.9998736370868317,0.9999097441694506,3.610708261880813e-5
care,0.9999753563605588,0.9999695561410111,-5.800219547658081e-6
carefully,0.9999416094641218,0.9999558194652262,1.4210001104353331e-5
carrying,0.9999647492562165,0.9999669860883593,2.2368321428434257e-6
carter,0.9999849136946243,0.9999677530888407,-1.716060578360601e-5
case,0.9999741709192481,0.9999692316146401,-4.939304607987083e-6
catch,0.9999518880834932,0.9999604026581921,8.514574698859079e-6
caught,0.9999738507962512,0.9999692290962394,-4.621700011808727e-6
celeste,0.9999700274662547,0.9999200621542808,-4.996531197398735e-5
certain,0.9999847206209618,0.9999690909000242,-1.5629720937604397e-5
chair,0.999930447021742,0.9999493768032073,1.8929781465226725e-5
change,0.9999865015978621,0.9999648207225936,-2.1680875268437205e-5
changed,0.9999843948471916,0.9999691335497778,-1.5261297413804442e-5
check,0.9999666616579467,0.9999658199787099,-8.416792367516024e-7
chen,0.9999856541686567,0.9999610454467993,-2.4608721857388716e-5
cherry,0.9999831064414721,0.9999682112694237,-1.4895172048445815e-5
chest,0.9999841001555033,0.9999486912848903,-3.5408870613040655e-5
child,0.9999621996224431,0.9999649344650897,2.73484264656787e-6
children,0.9999845371538151,0.9999695441016208,-1.499305219432312e-5
choice,0.9999847493351616,0.9999667976563819,-1.7951678779715152e-5
church,0.9999081475809047,0.9999339693287913,2.5821747886567437e-5
cigarette,0.9999809175799936,0.9999400970375119,-4.082054248177869e-5
city,0.9999770858618292,0.9999656525692071,-1.1433292622098357e-5
class,0.9999425719095163,0.9999551583769906,1.258646747426262e-5
clean,0.9999810131262055,0.9999698038852074,-1.120924099806686e-5
clear,0.9999805839543277,0.9999696822831906,-1.0901671137042435e-5
clearly,0.99997962864911,0.9999695028638249,-1.0125785285142186e-5
cliff,0.999724286748547,0.9997930874299362,6.880068138925832e-5
close,0.9999865238011911,0.9999583113308187,-2.8212470372435128e-5
closed,0.9999862295837282,0.9999653039521889,-2.0925631539325806e-5
closer,0.9999873329860157,0.9999624316621407,-2.490132387500399e-5
clothes,0.9999848803642767,0.9999503963780125,-3.44839862641555e-5
coat,0.999974869080811,0.9999694659370337,-5.403143777282793e-6
coffee,0.999974843706331,0.9999693896346812,-5.454071649868553e-6
cold,0.9999681467830684,0.999966430464809,-1.7163182594037707e-6
college,0.999964440819748,0.9999115903732008,-5.285044654723681e-5
color,0.9999824515547886,0.9999679961184893,-1.4455436299298796e-5
come,0.999985166498382,0.999964963794828,-2.020270355396203e-5
comes,0.9999844309373025,0.9999680281393872,-1.6402797915260336e-5
